採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L
花蓮溪流域,花蓮溪,花蓮縣,木瓜溪橋,甲,2008/6/4 下午 12:35:00,1252,3.3,26.2,23.0,8.2,339,8.5,8.7,102.5,<1.0,9.3,858,580,0.05,--,0.475,1.49,0.18,0.006,<0.001,0.044,<0.002,0.0192,<0.0003,0.042,0.117,0.734,0.001,<0.001,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,木瓜溪橋,甲,2008/5/6 下午 01:55:00,1252,1.5,29.5,23.2,8.4,356,8.6,8.7,102.6,<1.0,<4.0,23.9,350,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,木瓜溪橋,甲,2008/4/1 下午 01:55:00,1252,3.3,18.0,17.1,8.2,285,9.6,10.0,104.1,1.2,9.7,1370,1500,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,木瓜溪橋,甲,2008/3/3 下午 01:55:00,1252,1.0,18.0,17.5,8.5,323,9.5,9.6,100.9,<1.0,<4.0,19.2,110,0.07,--,0.026,1.33,0.29,0.015,<0.001,0.004,<0.002,0.0014,0.0004,0.001,0.084,0.090,<0.001,<0.001,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,木瓜溪橋,甲,2008/2/13 下午 03:35:00,1252,3.3,13.4,13.3,8.3,367,10.5,10.4,99.3,<1.0,15.3,996,310,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,木瓜溪橋,甲,2008/1/8 下午 02:05:00,1252,1.0,20.4,20.2,8.4,286,8.4,8.5,93.5,<1.0,4.0,1.6,120,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/12/4 上午 10:45:00,1250,1.0,25.4,21.3,8.4,382,9.0,9.0,101.9,<1.0,<4.0,6.2,60,0.02,--,0.024,0.85,0.40,0.018,<0.001,<0.003,<0.002,0.0004,<0.0003,<0.001,0.029,0.012,<0.001,<0.001,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/11/4 上午 10:45:00,1250,1.5,30.5,25.3,8.4,336,8.3,8.4,103.6,<1.0,<4.0,29.9,120,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/10/2 上午 10:55:00,1250,3.3,24.1,21.8,8.2,267,8.4,8.8,101.8,<1.0,<4.0,814,140,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/9/2 上午 10:45:00,1250,1.0,27.3,26.3,8.8,360,8.0,8.3,104.4,<1.0,<4.0,12.9,35,0.01,--,0.021,1.34,0.16,0.002,<0.001,<0.003,<0.002,0.0012,<0.0003,0.001,0.036,0.060,<0.001,<0.001,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/8/4 上午 10:45:00,1250,3.3,27.5,25.3,8.0,321,8.1,8.4,105.2,<1.0,<4.0,600,600,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/7/2 上午 10:45:00,1250,2.3,33.6,28.3,8.3,400,7.7,8.0,104.4,<1.0,<4.0,95.5,70,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/6/4 上午 10:45:00,1250,3.3,25.5,23.0,8.2,340,8.5,8.5,101.4,<1.0,7.7,354,1500,<0.01,--,0.243,1.46,0.17,0.009,<0.001,0.014,<0.002,0.0117,<0.0003,0.028,0.066,0.268,<0.001,<0.001,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/5/6 上午 11:45:00,1250,1.0,31.3,24.5,8.4,382,8.1,8.5,103.4,<1.0,<4.0,6.7,25,0.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/4/1 上午 11:45:00,1250,3.3,18.3,18.0,7.8,330,9.3,9.6,102.7,1.3,8.3,297,400,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/3/3 上午 11:55:00,1250,1.5,19.0,17.4,8.5,344,9.5,9.6,100.7,<1.0,<4.0,31.6,20,0.03,--,0.037,1.35,0.20,0.012,<0.001,0.003,<0.002,0.0014,<0.0003,0.002,0.091,0.022,<0.001,<0.001,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/2/13 下午 02:05:00,1250,1.5,13.2,14.1,8.3,317,10.4,10.3,100.9,<1.0,<4.0,42.8,100,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,支亞干橋(取代豐平橋),甲,2008/1/8 下午 12:40:00,1250,1.0,23.2,19.8,8.2,356,8.3,8.5,93.5,<1.0,<4.0,2.3,200,0.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/12/4 上午 11:05:00,1251,1.5,27.5,21.8,8.2,464,9.4,9.3,105.3,<1.0,4.4,48.0,400,0.05,--,0.059,1.97,0.41,0.014,<0.001,0.003,<0.002,0.0005,<0.0003,0.002,0.016,0.059,<0.001,<0.001,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/11/4 上午 11:05:00,1251,2.3,28.4,26.6,8.2,430,7.9,8.2,99.6,<1.0,4.8,71.1,2600,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/10/2 上午 11:05:00,1251,3.3,28.1,22.4,8.1,325,8.2,8.5,97.5,<1.0,13.4,1350,1000,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/9/2 上午 11:20:00,1251,1.5,29.4,26.1,8.2,435,8.2,8.5,104.5,<1.0,<4.0,21.6,580,0.01,--,0.053,1.77,0.60,0.011,<0.001,<0.003,<0.002,0.0015,<0.0003,0.001,0.015,0.109,<0.001,<0.001,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/8/4 上午 11:05:00,1251,3.3,27.4,25.9,8.0,394,8.1,8.1,99.8,<1.0,<4.0,110,1200,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/7/2 上午 11:15:00,1251,1.0,29.8,29.3,8.4,434,9.6,9.9,129.0,1.0,4.0,16.5,15000,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/6/4 上午 11:35:00,1251,3.3,24.3,23.8,8.2,407,8.4,8.4,99.0,<1.0,8.3,616,2400,0.04,--,0.763,1.16,0.48,0.017,<0.001,0.024,<0.002,0.0104,<0.0003,0.023,0.045,0.282,<0.001,<0.001,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/5/6 上午 11:35:00,1251,1.0,28.9,24.9,8.2,456,8.9,8.9,107.2,<1.0,<4.0,10.9,910,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/4/1 上午 11:35:00,1251,3.3,25.5,20.7,8.2,398,9.2,9.5,105.3,1.2,9.7,651,2500,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/3/3 上午 11:35:00,1251,1.5,23.8,21.7,8.4,418,9.9,10.0,116.9,1.5,<4.0,27.7,840,0.01,--,0.080,1.16,0.60,0.029,<0.001,<0.003,<0.002,0.0014,<0.0003,0.001,0.012,0.015,<0.001,<0.001,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/2/13 上午 11:28:00,1251,3.3,13.6,15.7,8.2,394,9.6,9.7,96.0,1.2,6.0,130,4700,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
花蓮溪流域,花蓮溪,花蓮縣,花蓮大橋,乙,2008/1/8 上午 11:25:00,1251,1.0,23.5,22.2,8.2,430,9.3,9.1,102.5,<1.0,5.4,7.9,8800,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/12/4 上午 07:26:00,1253,2.0,17.1,17.0,8.2,549,9.0,9.3,97.4,3.8,19.0,9.2,6700,0.91,--,0.314,4.95,<0.01,0.021,<0.001,<0.003,<0.002,0.0003,<0.0003,<0.001,0.024,0.010,<0.001,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/11/4 上午 07:25:00,1253,2.0,23.0,22.6,8.2,434,8.2,8.3,96.9,<1.0,<4.0,41.6,1300,0.55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/10/2 上午 07:30:00,1253,3.3,22.7,21.2,8.1,457,8.4,8.6,98.8,<1.0,12.8,1290,400,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/9/2 上午 07:25:00,1253,1.5,25.4,24.1,8.8,389,8.0,8.2,99.6,<1.0,<4.0,48.4,970,0.07,--,0.092,1.39,0.27,0.004,<0.001,0.005,<0.002,0.0025,<0.0003,0.002,0.059,0.044,<0.001,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/8/4 上午 07:25:00,1253,3.3,25.1,22.6,8.1,387,7.9,8.0,94.6,1.5,16.7,228,1200,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/7/2 上午 07:25:00,1253,1.0,27.3,25.3,8.2,516,7.7,8.0,98.7,<1.0,5.0,5.7,4000,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/6/4 上午 07:25:00,1253,3.3,25.0,23.4,8.2,373,7.7,8.0,95.5,1.1,8.7,328,17000,0.05,--,0.087,2.15,0.39,0.005,<0.001,0.005,<0.002,0.0032,<0.0003,0.009,0.024,0.144,<0.001,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/5/6 上午 07:55:00,1253,1.5,25.3,21.7,8.4,441,9.0,9.0,104.2,3.1,12.5,4.5,300,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/4/1 上午 07:55:00,1253,1.0,17.0,17.9,8.1,473,9.0,9.5,100.9,1.1,5.5,16.6,1300,0.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/3/3 上午 07:55:00,1253,1.5,18.5,18.4,8.2,427,9.2,9.4,101.0,<1.0,<4.0,31.1,350,0.09,--,0.318,1.85,0.38,0.035,<0.001,<0.003,<0.002,0.0013,<0.0003,0.004,0.049,0.020,<0.001,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/2/13 上午 09:25:00,1253,2.3,12.1,14.3,8.1,382,9.7,9.6,94.6,1.1,4.7,60.1,260,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,玉里大橋,乙,2008/1/8 上午 07:30:00,1253,1.0,19.2,18.5,8.0,511,8.0,8.4,88.7,<1.0,<4.0,6.6,230,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/12/4 上午 08:05:00,1254,1.0,18.4,16.7,8.3,329,9.7,9.7,100.4,<1.0,8.7,15.8,300,0.02,--,0.135,1.43,0.07,0.016,<0.001,0.003,<0.002,0.0005,<0.0003,0.002,0.042,0.013,<0.001,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/11/4 上午 08:05:00,1254,1.0,26.0,22.2,8.3,287,8.4,8.8,101.6,<1.0,<4.0,11.0,290,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/10/2 上午 08:05:00,1254,3.3,23.4,20.3,8.1,246,8.6,8.9,99.9,<1.0,6.1,450,750,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/9/2 上午 08:05:00,1254,1.0,26.3,23.9,8.8,320,8.4,8.6,103.2,<1.0,<4.0,12.8,200,0.01,--,0.048,0.90,0.17,0.001,<0.001,<0.003,<0.002,0.0020,<0.0003,<0.001,0.027,0.013,<0.001,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/8/4 上午 08:25:00,1254,3.3,25.6,22.4,8.2,281,8.0,8.2,96.7,<1.0,4.9,189,1200,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/7/2 上午 08:05:00,1254,1.5,31.1,25.2,8.3,418,8.2,8.4,103.1,<1.0,5.5,20.6,450,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/6/4 上午 08:05:00,1254,3.3,25.5,22.5,8.2,259,8.3,8.0,94.3,<1.0,8.8,253,11000,0.02,--,0.064,1.19,0.21,0.008,<0.001,0.008,<0.002,0.0045,<0.0003,0.010,0.016,0.195,<0.001,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/5/6 上午 08:45:00,1254,1.0,26.3,21.3,8.5,311,9.3,9.7,109.5,<1.0,5.2,6.3,270,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/4/1 上午 08:45:00,1254,1.0,17.2,17.1,8.1,301,9.5,9.8,102.0,1.3,<4.0,10.6,480,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/3/3 上午 08:45:00,1254,1.0,18.4,17.9,8.3,300,9.4,9.7,103.0,<1.0,<4.0,13.3,4100,<0.01,--,0.032,1.47,0.18,0.010,<0.001,0.006,<0.002,0.0016,<0.0003,0.002,0.070,0.066,0.008,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/2/13 上午 10:35:00,1254,2.3,12.8,13.7,8.2,265,9.3,9.3,89.1,<1.0,<4.0,60.8,1000,<0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,太平溪橋,乙,2008/1/8 上午 08:35:00,1254,1.0,22.5,19.3,8.1,289,8.1,8.5,91.6,<1.0,<4.0,4.9,530,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/12/4 上午 08:56:00,1255,1.0,19.4,19.0,8.2,430,9.1,9.2,99.1,<1.0,9.8,17.3,2500,0.04,--,0.044,2.22,0.30,0.008,<0.001,0.003,<0.002,0.0004,<0.0003,0.001,0.025,0.022,<0.001,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/11/4 上午 08:55:00,1255,2.3,26.9,24.3,8.2,393,7.9,8.3,99.3,<1.0,4.3,61.0,3600,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/10/2 上午 08:55:00,1255,3.3,23.5,21.6,8.2,367,8.0,8.2,97.5,<1.0,8.0,1580,1200,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/9/2 上午 08:55:00,1255,1.5,27.1,25.4,8.7,398,8.0,8.2,101.0,<1.0,4.5,29.5,2000,0.04,--,0.059,2.73,0.37,0.009,<0.001,0.003,<0.002,0.0020,<0.0003,0.002,0.069,0.618,0.004,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/8/4 上午 09:05:00,1255,3.3,26.0,22.8,8.1,290,8.1,8.5,100.8,<1.0,<4.0,173,2900,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/7/2 上午 08:55:00,1255,1.0,31.8,27.3,8.2,458,8.1,8.6,108.4,1.3,4.1,11.8,7800,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/6/4 上午 08:55:00,1255,3.3,26.8,24.1,8.1,343,8.0,8.0,96.0,1.2,8.9,290,5900,0.03,--,0.076,1.63,0.36,0.010,<0.001,0.012,<0.002,0.0039,<0.0003,0.009,0.021,0.176,<0.001,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/5/6 上午 09:45:00,1255,1.0,27.8,23.2,8.3,427,9.1,9.3,109.9,<1.0,6.4,7.1,680,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/4/1 上午 09:50:00,1255,1.0,17.5,18.9,8.1,403,9.6,9.8,104.8,1.1,5.1,12.6,3800,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/3/3 上午 09:45:00,1255,1.5,19.0,20.0,8.3,399,9.0,9.2,103.0,3.3,11.4,11.8,1700,0.06,--,0.086,3.00,0.45,0.031,<0.001,0.005,<0.002,0.0014,<0.0003,0.004,0.024,0.033,<0.001,<0.001,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/2/13 上午 11:35:00,1255,2.3,13.7,15.2,8.1,375,9.8,9.7,96.7,3.0,10.4,54.7,3500,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
秀姑巒溪流域,秀姑巒溪,花蓮縣,瑞穗大橋,乙,2008/1/8 上午 09:35:00,1255,1.0,21.9,20.9,8.3,405,8.3,8.4,94.2,1.3,4.0,7.4,3500,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/12/3 上午 09:30:00,1256,1.0,21.2,18.3,8.1,605,9.0,9.3,101.7,<1.0,<4.0,<1.0,370,<0.01,--,0.030,0.40,0.10,<0.001,<0.001,<0.003,<0.002,0.0018,0.0013,<0.001,0.005,0.158,<0.001,<0.001,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/11/11 上午 09:40:00,1256,1.0,24.2,22.3,8.0,510,8.2,8.0,93.1,<1.0,<4.0,<1.0,30,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/10/3 上午 09:45:00,1256,3.3,24.1,18.9,8.0,302,9.1,9.4,104.4,<1.0,<4.0,372,170,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/9/4 上午 09:30:00,1256,1.5,26.4,23.3,8.2,392,8.3,8.2,97.1,<1.0,<4.0,24.7,480,0.01,--,0.006,0.81,0.20,0.007,<0.001,0.007,<0.002,0.0025,<0.0003,0.001,0.012,0.046,<0.001,<0.001,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/8/8 上午 09:42:00,1256,3.3,31.9,21.8,8.2,308,8.6,8.8,104.4,<1.0,8.4,445,650,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/7/8 上午 09:35:00,1256,1.0,31.5,27.8,8.0,549,8.0,8.2,109.2,<1.0,<4.0,10.6,310,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/6/13 上午 09:30:00,1256,1.0,28.7,24.7,8.1,374,8.7,8.7,105.6,<1.0,<4.0,10.0,70,0.03,--,0.010,0.46,0.22,0.006,<0.001,<0.003,<0.002,0.0026,<0.0003,<0.001,0.004,0.029,<0.001,<0.001,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/5/7 上午 09:36:00,1256,1.0,29.4,28.0,8.1,579,8.2,8.4,110.4,<1.0,<4.0,<1.0,35,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/4/2 上午 09:30:00,1256,1.0,22.8,23.3,8.2,580,8.4,8.5,103.0,<1.0,<4.0,<1.0,210,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/3/5 上午 09:30:00,1256,1.0,16.5,18.9,8.2,572,9.0,9.3,103.0,<1.0,<4.0,1.2,180,<0.01,--,0.007,0.57,0.03,0.001,<0.001,<0.003,<0.002,0.0013,<0.0003,<0.001,0.003,0.088,<0.001,<0.001,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/2/13 上午 09:30:00,1256,1.0,12.1,16.8,8.0,533,9.1,9.3,96.5,<1.0,<4.0,1.6,50,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,初來橋,乙,2008/1/15 上午 09:30:00,1256,1.0,18.3,18.7,8.0,616,8.4,8.4,90.2,<1.0,4.1,1.1,330,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,鹿鳴橋,乙,2008/12/3 上午 11:00:00,1257,2.3,27.8,20.3,8.1,480,8.8,9.0,100.8,<1.0,<4.0,76.9,410,0.12,--,0.056,0.34,0.20,0.011,<0.001,<0.003,<0.002,0.0016,0.0008,<0.001,0.009,0.118,<0.001,<0.001,--,--,--,--
卑南溪流域,卑南溪,臺東縣,鹿鳴橋,乙,2008/11/11 上午 11:00:00,1257,3.3,24.7,20.6,8.2,478,9.0,8.9,99.4,<1.0,7.3,384,300,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,鹿鳴橋,乙,2008/10/3 上午 11:10:00,1257,3.3,28.4,23.7,8.2,373,8.2,8.6,102.5,<1.0,102,3610,850,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,鹿鳴橋,乙,2008/9/4 上午 11:00:00,1257,3.3,27.8,24.6,8.2,410,8.3,8.1,98.1,<1.0,4.5,159,450,0.06,--,0.006,0.68,0.25,0.006,<0.001,0.016,<0.002,0.0022,<0.0003,0.004,0.019,0.156,<0.001,<0.001,--,--,--,--
卑南溪流域,卑南溪,臺東縣,鹿鳴橋,乙,2008/8/8 上午 11:00:00,1257,3.3,32.3,25.5,8.2,370,8.4,8.8,109.4,<1.0,21.6,1370,600,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,鹿鳴橋,乙,2008/7/8 上午 11:00:00,1257,3.3,31.5,27.0,8.2,490,7.7,8.0,102.3,<1.0,5.1,200,240,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,鹿鳴橋,乙,2008/6/13 上午 11:00:00,1257,3.3,27.6,24.0,8.2,482,8.3,8.4,100.8,<1.0,10.8,853,500,0.08,--,0.117,0.32,0.29,0.006,<0.001,0.027,<0.002,0.0036,<0.0003,0.015,0.087,0.621,<0.001,0.001,--,--,--,--
卑南溪流域,卑南溪,臺東縣,鹿鳴橋,乙,2008/5/7 上午 11:00:00,1257,1.0,30.2,27.4,8.2,558,7.7,8.0,101.4,<1.0,<4.0,1.1,270,0.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,鹿鳴橋,乙,2008/4/2 上午 11:00:00,1257,1.0,22.7,22.4,8.2,523,8.5,8.6,101.4,<1.0,<4.0,4.0,250,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
卑南溪流域,卑南溪,臺東縣,鹿鳴橋,乙,2008/3/5 上午 11:06:00,1257,1.0,18.5,19.3,8.2,517,8.8,9.1,99.6,<1.0,5.0,1.8,50,0.12,--,0.005,0.54,0.20,0.020,<0.001,<0.003,<0.002,0.0014,<0.0003,<0.001,0.002,0.077,<0.001,<0.001,--,--,--,--
