採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L
高屏溪流域,高屏溪,高雄市,月眉橋,乙,2013/9/23 上午 12:00:00,1204,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,月眉橋,乙,2013/8/1 上午 11:03:00,1204,3.3,29.9,25.1,8.1,397,--,8.5,104.8,<1.0,50.9,2470,9500,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,月眉橋,乙,2013/7/2 上午 11:00:00,1204,1.5,32.6,28.7,8.5,422,--,8.1,105.2,<1.0,<4.0,32.6,230,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,月眉橋,乙,2013/6/3 上午 11:00:00,1204,3.3,30.6,26.7,8.4,412,--,8.5,107.0,<1.0,7.8,297,3000,0.08,--,0.214,--,0.40,--,<0.001,0.010,<0.002,0.0034,<0.0003,0.005,0.066,0.243,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,月眉橋,乙,2013/5/10 上午 10:54:00,1204,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,月眉橋,乙,2013/4/13 上午 11:00:00,1204,1.0,24.0,25.4,8.1,599,--,9.1,112.0,<1.0,<4.0,6.2,200,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,月眉橋,乙,2013/3/1 上午 10:51:00,1204,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,月眉橋,乙,2013/2/1 上午 10:50:00,1204,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,月眉橋,乙,2013/1/3 上午 10:50:00,1204,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/12/5 上午 10:30:00,1337,1.5,23.5,18.2,8.2,484,--,9.5,101.2,<1.0,<4.0,26.2,20,<0.01,--,0.025,--,0.02,--,<0.001,<0.003,<0.002,0.0006,<0.0003,<0.001,0.004,0.078,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/11/1 上午 10:20:00,1337,3.3,31.4,23.7,8.0,435,--,8.3,100.5,<1.0,<4.0,119,70,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/10/11 上午 10:30:00,1337,4.5,30.0,24.5,8.1,379,--,8.3,102.7,5.1,22.2,810,450,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/9/23 上午 12:00:00,1337,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/8/1 上午 10:40:00,1337,3.3,28.7,23.8,8.1,418,--,8.1,98.7,<1.0,19.0,967,400,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/7/2 上午 10:45:00,1337,3.3,33.9,26.7,7.9,460,--,7.9,101.2,<1.0,4.5,168,500,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/6/3 上午 10:40:00,1337,3.3,33.1,24.2,8.1,428,--,8.4,102.3,<1.0,19.9,1210,750,0.34,--,0.606,--,0.21,--,<0.001,0.020,<0.002,0.0081,<0.0003,0.007,0.060,0.572,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/5/10 上午 10:40:00,1337,3.3,32.4,24.1,8.1,442,--,8.4,99.7,<1.0,26.6,1270,350,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/4/13 上午 10:40:00,1337,3.3,21.6,20.1,8.4,527,--,9.4,103.7,<1.0,50.2,2970,2500,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/3/1 上午 10:40:00,1337,1.0,28.3,21.6,8.1,575,--,9.1,103.6,<1.0,<4.0,8.7,85,<0.01,--,0.010,0.97,<0.01,0.001,<0.001,<0.003,<0.002,<0.0003,<0.0003,<0.001,0.003,0.055,<0.001,<0.001,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/2/1 上午 10:40:00,1337,3.3,25.6,19.0,8.4,495,--,9.5,102.4,<1.0,5.2,167,40,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,六龜大橋,甲,2013/1/3 上午 10:40:00,1337,4.5,23.2,20.1,8.2,450,--,8.9,98.8,5.2,11.0,437,150,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/12/5 上午 11:10:00,1335,1.0,25.2,21.1,8.3,520,--,10.4,117.7,1.5,13.9,12.3,210,<0.01,--,0.054,--,0.13,--,<0.001,<0.003,<0.002,0.0012,<0.0003,0.002,0.007,0.082,0.003,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/11/1 下午 02:12:00,1335,1.5,31.4,27.8,8.3,460,--,8.9,113.6,1.4,6.2,20.1,540,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/10/11 下午 01:10:00,1335,3.3,34.3,30.0,8.1,445,--,7.8,103.4,<1.0,6.7,146,31000,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/9/23 上午 12:00:00,1335,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/8/1 下午 02:02:00,1335,3.3,29.4,26.5,7.9,419,--,8.1,102.1,<1.0,93.9,4070,31000,0.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/7/2 下午 02:05:00,1335,1.0,35.7,31.7,8.5,426,--,9.5,129.5,<1.0,<4.0,13.0,430,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/6/3 下午 02:00:00,1335,3.3,37.3,30.1,8.2,422,--,7.9,103.7,<1.0,7.9,299,3700,0.12,--,0.195,--,0.43,--,<0.001,0.012,<0.002,0.0048,<0.0003,0.008,0.044,0.311,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/5/10 下午 12:10:00,1335,3.3,31.8,29.3,8.3,444,--,7.1,93.1,<1.0,13.0,126,6800,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/4/13 下午 12:35:00,1335,2.3,27.8,24.5,8.2,571,--,8.3,100.2,<1.0,5.5,50.2,5900,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/3/1 下午 12:10:00,1335,1.5,29.7,26.1,8.2,518,--,9.0,111.1,<1.0,5.7,21.0,1100,0.05,--,0.052,1.94,0.46,0.016,<0.001,0.004,<0.002,0.0013,<0.0003,0.007,0.012,0.067,<0.001,<0.001,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/2/1 下午 12:40:00,1335,1.5,30.1,23.7,8.3,468,--,10.7,126.3,1.5,5.8,25.6,750,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新旗尾橋,乙,2013/1/3 下午 12:35:00,1335,1.5,24.0,21.5,8.3,483,--,10.2,115.9,1.5,7.2,33.4,2100,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/12/5 上午 10:58:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,無水可採
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/11/1 上午 11:00:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,無水可採
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/10/11 上午 11:12:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,河道水深不足未採樣(小於10公分有擾動底泥疑慮者)
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/9/23 上午 12:00:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/8/1 上午 11:31:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/7/2 上午 11:35:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/6/3 上午 11:23:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/5/10 上午 11:10:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/4/13 上午 11:08:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/3/1 上午 11:10:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/2/1 上午 11:10:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,新寮橋(原為新寮吊橋),乙,2013/1/3 上午 11:12:00,1510,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/12/5 下午 01:50:00,1200,3.3,28.6,25.4,7.9,638,--,6.9,85.0,1.1,15.5,872,18000,0.05,--,0.447,--,2.37,--,<0.001,0.034,<0.002,0.0152,<0.0003,0.021,0.083,1.09,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/11/1 下午 01:45:00,1200,3.3,31.9,28.9,7.9,522,--,7.1,93.3,<1.0,10.0,418,14000,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/10/11 下午 01:50:00,1200,3.8,32.7,29.5,8.1,384,--,7.5,99.9,4.8,22.6,1070,250000,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/9/23 上午 12:00:00,1200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/8/1 下午 01:50:00,1200,3.3,30.8,26.4,8.1,440,--,7.4,92.9,<1.0,28.3,1350,190000,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/7/2 下午 02:00:00,1200,3.3,33.5,31.8,8.0,452,--,7.1,98.2,<1.0,16.9,811,83000,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/6/3 下午 01:50:00,1200,3.3,35.9,30.9,7.6,455,--,7.2,96.8,<1.0,35.8,1390,15000,0.22,--,0.843,--,0.32,--,<0.001,0.053,<0.002,0.0109,<0.0003,0.028,0.176,1.43,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/5/10 下午 01:50:00,1200,3.3,32.4,28.7,8.1,446,--,7.6,98.5,<1.0,23.1,1070,400,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/4/13 下午 01:50:00,1200,3.3,26.1,23.0,8.3,527,--,8.5,99.6,<1.0,20.8,1280,400,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/3/1 下午 01:50:00,1200,3.8,31.2,30.4,7.6,635,--,6.4,86.0,2.4,18.7,396,360000,0.29,--,0.389,1.73,1.47,0.086,<0.001,0.019,<0.002,0.0014,<0.0003,0.010,0.043,0.426,<0.001,<0.001,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/2/1 下午 01:50:00,1200,3.3,27.2,26.3,8.0,622,--,7.0,86.3,1.3,11.9,271,20000,0.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,里港大橋,乙,2013/1/3 下午 01:50:00,1200,3.8,23.6,23.1,7.9,578,--,7.2,84.1,3.3,10.8,302,19000,0.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/12/5 下午 03:20:00,1202,5.0,24.7,22.8,8.0,616,--,8.2,95.8,4.0,11.8,113,37000,2.27,--,0.402,--,0.77,--,<0.001,<0.003,<0.002,0.0029,<0.0003,0.004,0.020,0.155,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/11/1 下午 03:22:00,1202,3.3,32.0,26.8,8.0,530,--,8.2,102.5,1.6,9.9,226,56000,0.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/10/11 下午 03:20:00,1202,3.3,31.9,29.1,8.2,449,--,7.8,103.3,<1.0,4.6,1370,55000,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/9/23 上午 12:00:00,1202,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/8/1 下午 03:23:00,1202,5.8,29.2,27.8,7.8,508,--,7.2,93.1,5.2,30.5,733,49000,2.87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/7/2 下午 03:20:00,1202,3.3,35.3,32.2,8.2,469,--,7.3,99.7,<1.0,10.4,538,17000,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/6/3 下午 03:20:00,1202,3.3,35.2,30.5,8.2,446,--,7.9,104.8,<1.0,23.2,1290,21000,0.10,--,0.455,--,0.34,--,<0.001,0.025,<0.002,0.0120,<0.0003,0.010,0.069,0.774,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/5/10 下午 03:20:00,1202,3.3,34.4,30.6,8.2,485,--,7.4,99.6,<1.0,22.5,870,22000,0.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/4/13 下午 03:20:00,1202,4.5,24.2,24.0,8.1,599,--,8.2,97.4,3.0,25.2,766,78000,1.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/3/1 下午 03:20:00,1202,5.5,28.6,28.5,7.8,748,--,6.1,78.0,13.6,42.9,41.2,250000,8.76,--,0.280,7.37,0.18,0.021,<0.001,<0.003,<0.002,0.0042,<0.0003,0.008,0.022,0.366,<0.001,<0.001,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/2/1 下午 03:20:00,1202,6.3,24.7,25.9,7.9,718,--,6.2,76.6,13.6,48.6,82.5,370000,8.40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,高屏大橋,乙,2013/1/3 下午 03:20:00,1202,5.8,23.6,22.8,8.0,580,--,7.8,90.9,12.4,14.5,127,240000,2.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/12/5 下午 03:40:00,1656,5.0,24.5,23.2,8.0,636,--,7.8,92.1,3.6,13.7,130,38000,2.25,--,0.450,--,0.96,--,<0.001,0.005,<0.002,0.0040,<0.0003,0.006,0.027,0.183,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/11/1 下午 03:40:00,1656,5.0,30.5,27.3,8.0,570,--,7.2,90.6,4.6,14.9,192,61000,1.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/10/11 下午 03:50:00,1656,5.0,31.9,28.9,7.9,481,--,7.1,92.2,4.8,20.7,975,51000,1.30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/9/23 上午 12:00:00,1656,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/8/1 下午 03:40:00,1656,3.3,29.4,27.3,8.0,427,--,7.1,90.1,1.4,35.6,1140,49000,0.39,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/7/2 下午 03:45:00,1656,3.3,33.5,32.3,8.0,481,--,6.8,93.4,1.2,11.4,488,28000,0.39,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/6/3 下午 03:45:00,1656,3.3,36.8,30.8,8.1,451,--,7.2,96.8,<1.0,25.7,1260,22000,0.19,--,0.360,--,0.36,--,<0.001,0.029,<0.002,0.0126,<0.0003,0.014,0.101,0.716,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/5/10 下午 03:40:00,1656,5.0,33.7,31.4,7.9,521,--,6.2,85.2,<1.0,29.6,702,25000,1.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/4/13 下午 03:45:00,1656,7.3,26.0,24.7,8.1,663,--,6.4,76.9,5.2,32.8,476,110000,3.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/3/1 下午 03:40:00,1656,6.8,30.8,29.2,7.7,863,--,6.9,89.9,10.5,36.6,140,170000,8.51,--,0.514,5.87,0.13,0.046,<0.001,0.006,<0.002,0.0054,<0.0003,0.013,0.034,1.28,<0.001,<0.001,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/2/1 下午 03:40:00,1656,5.8,27.4,26.4,8.0,723,--,6.8,83.7,6.4,31.0,56.8,53000,6.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,萬大大橋,乙,2013/1/3 下午 03:42:00,1656,--,23.0,23.3,8.0,601,--,6.8,79.9,--,17.0,106,55000,3.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,「生化需氧量」測值研判有系統性誤差，不予採用
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/12/5 下午 01:55:00,1203,4.3,26.0,23.5,8.2,725,--,8.3,98.1,4.2,14.1,48.4,130000,3.20,34.3,0.449,--,1.11,--,<0.001,<0.003,<0.002,0.0035,<0.0003,0.002,0.006,0.082,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/11/1 上午 11:10:00,1203,4.0,29.1,26.6,7.9,609,--,6.6,81.5,4.1,10.0,86.6,33000,1.46,15.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/10/11 下午 03:52:00,1203,3.8,30.1,29.0,8.0,472,--,6.4,84.2,<1.0,8.4,1020,55000,0.36,5.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/9/23 上午 12:00:00,1203,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/8/1 上午 11:00:00,1203,3.3,29.4,27.9,8.0,430,--,6.9,88.3,2.3,34.1,1670,240000,0.33,7.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/7/2 上午 10:00:00,1203,4.3,31.4,30.9,8.0,741,--,6.2,84.0,2.2,14.6,400,47000,0.60,7.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/6/3 上午 10:00:00,1203,3.3,29.4,29.3,7.9,431,--,6.9,89.9,<1.0,13.8,547,180000,0.22,4.6,0.406,--,0.49,--,<0.001,0.025,<0.002,0.0066,<0.0003,0.016,0.083,0.498,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/5/10 下午 03:10:00,1203,4.3,34.2,32.0,7.9,540,--,5.5,75.5,1.2,29.8,866,290000,0.86,16.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/4/13 下午 03:50:00,1203,5.5,26.3,24.5,7.9,670,--,6.1,73.1,4.8,26.0,508,240000,2.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/3/1 下午 03:36:00,1203,5.0,32.1,27.7,8.1,15800,--,10.0,134.9,9.5,37.7,36.7,20000,8.83,4970,0.089,7.25,0.05,0.042,<0.001,<0.003,<0.002,0.0056,<0.0003,0.004,0.004,0.763,<0.001,<0.001,--,--,--,--
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/2/1 下午 04:15:00,1203,5.0,29.3,24.9,8.1,2610,--,7.8,95.0,9.0,28.8,33.1,26000,7.39,677,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,雙園大橋,乙,2013/1/3 下午 04:00:00,1203,6.3,25.3,22.9,7.9,677,--,6.0,70.0,7.4,19.8,58.5,120000,4.74,20.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
阿公店溪流域,阿公店溪,高雄市,高速鐵路橋下游便橋,乙,2013/12/4 上午 10:45:00,1663,2.0,25.3,19.6,7.8,1160,--,6.4,69.9,1.4,12.1,12.4,700,0.69,--,0.116,--,0.72,--,<0.001,<0.003,<0.002,0.0098,<0.0003,<0.001,0.012,0.050,<0.001,--,--,--,--,--
阿公店溪流域,阿公店溪,高雄市,高速鐵路橋下游便橋,乙,2013/11/2 上午 09:30:00,1663,4.3,24.7,25.1,7.8,1230,--,5.3,64.5,1.9,18.5,24.0,1600,6.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
阿公店溪流域,阿公店溪,高雄市,高速鐵路橋下游便橋,乙,2013/10/5 上午 10:30:00,1663,2.8,30.3,27.2,7.8,1380,--,6.1,77.7,1.6,13.1,17.4,3400,2.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
阿公店溪流域,阿公店溪,高雄市,高速鐵路橋下游便橋,乙,2013/9/13 下午 12:10:00,1663,2.8,35.3,31.8,7.8,1190,--,5.6,76.8,2.2,13.0,19.6,800,2.69,--,0.238,--,0.25,--,<0.001,0.004,<0.002,0.0101,<0.0003,0.003,0.006,0.172,<0.001,--,--,--,--,--
阿公店溪流域,阿公店溪,高雄市,高速鐵路橋下游便橋,乙,2013/8/2 上午 09:50:00,1663,5.0,29.0,28.7,7.8,954,--,3.9,50.4,2.6,14.9,31.9,5000,4.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
阿公店溪流域,阿公店溪,高雄市,高速鐵路橋下游便橋,乙,2013/7/4 上午 10:20:00,1663,5.5,33.1,31.3,7.8,785,--,5.4,72.4,6.0,25.4,36.0,64000,4.70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
