採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L
曾文溪流域,曾文溪,臺南市,曾文溪河口,丙,2010/6/10 下午 01:15:00,1647,1.5,31.2,30.3,8.1,42900,6.5,6.8,90.3,1.1,10.9,29.3,400,0.22,14600,0.061,1.87,0.11,0.009,<0.001,<0.003,<0.002,0.0023,<0.0003,0.001,0.008,0.048,<0.001,<0.001,--,--,--,--
曾文溪流域,曾文溪,臺南市,曾文溪河口,丙,2010/5/7 上午 09:00:00,1647,2.0,27.9,27.3,8.0,50300,5.7,5.6,85.5,2.1,8.4,23.4,4100,0.11,17500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
曾文溪流域,曾文溪,臺南市,曾文溪河口,丙,2010/4/1 下午 03:55:00,1647,1.0,29.2,26.1,8.0,52100,6.6,6.5,97.2,1.8,11.9,19.1,<10,0.34,19100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
曾文溪流域,曾文溪,臺南市,曾文溪河口,丙,2010/3/2 下午 03:00:00,1647,1.0,29.6,26.3,8.1,51300,7.5,7.4,110.4,2.6,9.8,13.2,25,0.23,19100,0.081,1.40,0.11,0.030,<0.001,<0.003,<0.002,0.0020,<0.0003,<0.001,0.012,0.027,<0.001,<0.001,--,--,--,--
曾文溪流域,曾文溪,臺南市,曾文溪河口,丙,2010/2/1 下午 03:05:00,1647,1.0,27.8,23.0,8.1,52800,7.9,7.8,111.6,1.5,4.6,18.4,<10,0.34,19200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
曾文溪流域,曾文溪,臺南市,曾文溪河口,丙,2010/1/9 上午 08:40:00,1647,1.5,14.8,15.9,8.0,49400,7.0,6.9,85.2,<1.0,5.4,28.9,50,0.36,17300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/12/7 下午 04:50:00,1170,8.3,19.2,21.2,7.8,1430,0.4,0.6,7.0,32.6,114,23.4,970000,23.8,206,4.32,23.7,0.04,0.013,<0.001,0.005,<0.002,0.0019,<0.0003,0.011,0.044,0.265,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/11/8 下午 05:10:00,1170,8.3,26.3,25.0,7.6,901,0.2,0.3,3.6,17.6,67.2,21.3,810000,11.2,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/10/8 下午 04:20:00,1170,6.8,28.7,28.3,7.5,944,0.6,0.6,8.0,10.2,44.1,19.2,890000,8.66,113,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/9/8 下午 04:20:00,1170,7.3,29.5,29.2,7.6,1100,0.6,0.6,8.4,13.4,56.6,35.2,1800000,10.9,166,2.25,9.85,0.16,0.114,<0.001,0.005,<0.002,0.0146,<0.0003,0.009,0.042,0.226,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/8/10 下午 04:50:00,1170,7.3,32.4,32.0,7.6,621,1.1,1.2,17.3,10.5,44.5,25.5,430000,5.32,51.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/7/12 下午 04:55:00,1170,7.8,29.6,32.1,7.8,1620,0,0.2,2.4,27.1,92.0,16.9,420000,22.9,226,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/6/10 下午 03:30:00,1170,7.8,29.6,30.9,7.9,3110,0,0.1,1.2,26.2,140,20.0,300000,44.9,491,8.71,26.2,0.05,0.004,<0.001,<0.003,<0.002,0.0055,<0.0003,0.005,0.036,0.242,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/5/7 上午 11:30:00,1170,8.3,30.6,30.1,7.9,3170,0,0.2,2.0,28.1,157,22.4,240000,57.6,475,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/4/1 下午 06:05:00,1170,8.3,27.8,25.8,8.1,3970,0,0.3,3.3,37.1,214,31.7,400000,59.4,609,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/3/2 下午 05:20:00,1170,8.3,29.2,27.3,7.9,2210,0,0.2,2.3,33.8,138,31.5,1000000,32.1,282,2.93,22.3,0.02,0.003,<0.001,<0.003,<0.002,0.0033,<0.0003,0.017,0.071,0.211,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/2/1 下午 05:30:00,1170,8.3,27.3,24.0,8.0,3910,0,0.2,2.1,47.4,173,27.9,720000,64.5,657,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,文瑞橋,－,2010/1/9 上午 11:10:00,1170,8.3,19.2,18.4,8.0,2950,0,0.2,2.1,47.8,200,30.4,2600000,61.9,452,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/12/7 下午 04:45:00,1171,8.3,23.5,20.8,7.8,1780,0,0.1,1.0,32.4,135,26.2,1100000,25.4,253,4.81,25.2,0.02,0.008,<0.001,0.006,<0.002,0.0028,0.0003,0.012,0.045,0.279,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/11/8 下午 05:05:00,1171,6.8,26.7,24.6,7.6,964,0,0.1,0.7,14.7,54.1,19.2,1900000,9.81,116,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/10/8 下午 04:10:00,1171,6.8,28.5,28.4,7.6,809,0.7,0.9,11.8,10.0,42.5,18.6,850000,7.16,85.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/9/8 下午 04:15:00,1171,7.3,31.2,29.5,7.6,1230,0.8,0.9,12.1,11.0,56.2,24.7,330000,12.6,191,2.32,10.3,0.15,0.219,<0.001,<0.003,<0.002,0.0176,<0.0003,0.004,0.026,0.225,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/8/10 下午 04:35:00,1171,7.3,33.5,31.8,7.6,705,0.3,0.5,6.7,11.1,51.2,25.3,330000,5.86,74.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/7/12 下午 04:50:00,1171,7.8,32.1,32.2,7.8,1500,0.5,0.6,8.5,23.0,76.3,16.8,290000,20.2,210,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/6/10 下午 03:20:00,1171,8.3,28.7,30.6,7.8,2980,0,0.2,2.8,23.5,129,23.0,81000,41.2,478,8.57,25.1,0.06,0.001,<0.001,0.003,<0.002,0.0165,<0.0003,0.006,0.035,0.258,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/5/7 上午 11:20:00,1171,8.3,29.2,29.9,7.9,6380,0,0.04,0.6,31.5,158,27.0,220000,53.2,1520,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/4/1 下午 05:55:00,1171,8.3,27.2,25.7,7.9,5250,0,0.3,3.4,29.1,151,31.6,190000,56.6,1090,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/3/2 下午 05:17:00,1171,8.3,28.7,27.3,7.8,2210,0,0.3,3.5,26.3,113,24.5,440000,30.2,337,7.20,20.8,0.02,0.003,<0.001,<0.003,<0.002,0.0033,<0.0003,0.012,0.042,0.182,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/2/1 下午 05:25:00,1171,7.8,24.9,23.8,8.0,5820,0,0.2,2.0,33.8,165,19.8,510000,61.2,1300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2010/1/9 上午 11:00:00,1171,8.3,18.0,18.5,8.0,2940,0,0.2,1.7,39.8,172,42.0,780000,58.9,437,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/12/7 下午 04:40:00,1172,8.3,19.7,20.6,8.0,3620,0.5,0.6,6.8,22.6,118,25.1,940000,24.2,832,4.89,19.6,0.03,0.003,<0.001,<0.003,<0.002,0.0095,<0.0003,0.011,0.035,0.254,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/11/8 下午 05:00:00,1172,6.8,27.2,24.4,7.6,1510,0.1,0.4,5.5,13.7,53.6,15.6,660000,10.1,270,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/10/8 下午 04:05:00,1172,7.3,29.2,28.1,7.8,1000,1.3,1.4,18.0,10.0,45.1,20.1,540000,8.47,127,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/9/8 下午 04:10:00,1172,5.8,29.7,30.7,7.8,1540,2.1,2.1,28.8,9.6,48.8,18.2,270000,9.43,210,2.11,9.93,0.11,0.027,<0.001,<0.003,<0.002,0.0182,<0.0003,0.006,0.030,0.236,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/8/10 下午 04:30:00,1172,6.3,32.0,32.5,7.6,941,2.0,2.2,30.1,7.3,40.3,22.0,62000,5.93,92.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/7/12 下午 04:45:00,1172,6.8,30.5,32.2,8.0,1880,0.6,0.7,9.0,13.2,74.8,12.2,76000,17.9,310,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/6/10 下午 03:10:00,1172,6.8,29.3,30.3,7.8,11600,1.8,2.0,27.1,6.8,57.3,13.6,1500,18.8,3440,4.88,25.0,0.04,0.142,<0.001,<0.003,<0.002,0.0172,<0.0003,0.007,0.020,0.181,0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/5/7 上午 11:10:00,1172,7.3,28.5,29.1,7.9,19700,1.5,1.4,20.3,13.6,77.0,27.4,42000,31.3,6450,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/4/1 下午 05:40:00,1172,5.5,27.9,24.7,8.0,18800,6.3,6.2,79.9,13.6,78.3,36.8,13000,33.5,6020,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/3/2 下午 05:05:00,1172,8.3,28.1,26.3,7.8,9860,0,0.1,1.1,15.3,77.0,24.7,220000,30.2,2850,6.08,17.0,0.05,0.004,<0.001,<0.003,<0.002,0.0140,<0.0003,0.006,0.021,0.165,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/2/1 下午 05:10:00,1172,8.3,26.9,22.6,7.9,20800,0.9,0.8,9.7,16.8,66.6,28.3,200000,36.4,6650,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2010/1/9 上午 10:50:00,1172,8.3,14.9,17.8,7.9,10000,0.4,0.4,4.4,20.3,82.8,22.2,340000,34.7,2990,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/12/7 下午 03:55:00,1173,4.8,24.1,20.7,7.8,24700,4.6,4.5,54.7,4.9,32.0,22.3,450000,10.7,8350,2.47,6.35,0.06,0.050,<0.001,<0.003,<0.002,0.0114,<0.0003,0.008,0.012,0.132,<0.001,0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/11/8 下午 04:15:00,1173,6.8,27.2,24.5,7.7,15500,0.9,0.9,11.3,8.6,38.7,18.4,210000,9.78,5460,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/10/8 下午 03:20:00,1173,6.3,29.5,28.1,7.8,10600,3.3,3.5,45.9,5.1,31.8,27.7,10000,7.06,3350,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/9/8 下午 03:15:00,1173,5.5,29.9,29.3,7.6,10900,3.4,3.5,48.6,4.9,26.6,24.8,7700,4.61,3350,1.22,13.1,0.15,0.139,<0.001,<0.003,<0.002,0.0111,<0.0003,0.003,0.018,0.152,0.002,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/8/10 下午 03:45:00,1173,5.8,33.6,31.9,7.8,3590,3.9,4.0,55.4,6.9,38.9,20.0,36000,5.61,935,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/7/12 下午 04:00:00,1173,5.8,32.0,31.7,7.9,19000,2.8,3.0,44.1,6.6,32.6,17.4,6400,9.55,6500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/6/10 下午 02:25:00,1173,5.5,29.4,29.4,7.8,29400,4.5,4.6,66.1,4.3,33.9,20.5,8100,7.58,9500,2.51,9.75,0.20,0.501,<0.001,<0.003,<0.002,0.0108,<0.0003,0.008,0.018,0.087,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/5/7 上午 10:30:00,1173,6.3,29.2,29.1,7.9,32100,4.2,4.4,63.6,7.8,47.8,32.0,1500,17.7,11200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/4/1 下午 05:05:00,1173,5.0,28.3,25.0,7.9,36800,7.1,7.1,97.9,6.5,35.4,29.5,540,11.5,12900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/3/2 下午 04:30:00,1173,6.3,28.7,26.9,7.8,28500,2.7,3.2,44.9,7.1,41.2,22.4,3500,19.2,9450,3.23,9.27,0.06,0.124,<0.001,<0.003,<0.002,0.0222,<0.0003,0.004,0.011,0.103,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/2/1 下午 04:35:00,1173,5.5,26.2,23.9,7.8,39400,5.8,6.0,82.1,5.3,28.6,32.0,470,15.9,13800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2010/1/9 上午 10:10:00,1173,6.3,17.8,17.7,7.8,27700,3.0,3.2,37.4,7.2,40.2,21.2,40000,7.14,9360,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/12/7 下午 03:50:00,1174,2.8,20.8,20.2,8.2,44700,6.7,6.8,89.6,1.7,11.6,37.7,80,1.65,17400,0.530,1.98,0.48,0.132,<0.001,<0.003,<0.002,0.0046,<0.0003,0.004,0.004,0.036,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/11/8 下午 04:10:00,1174,2.8,28.3,28.2,8.0,44300,6.6,6.7,88.1,2.1,15.3,34.3,1600,1.50,16000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/10/8 下午 03:15:00,1174,3.5,29.4,28.2,8.2,42900,7.3,7.3,109.3,3.0,15.7,57.4,20,1.05,15700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/9/8 下午 03:20:00,1174,3.5,29.2,30.8,8.3,44700,8.6,8.7,137.4,6.2,22.6,67.0,3000,0.24,15600,0.372,6.14,0.09,0.068,<0.001,0.040,<0.002,0.0068,<0.0003,0.005,0.010,0.044,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/8/10 下午 03:40:00,1174,3.5,31.8,32.6,8.4,40900,9.8,10.2,145.6,9.1,27.2,58.6,65,0.19,14500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/7/12 下午 03:55:00,1174,3.8,30.8,32.1,8.3,49900,7.5,7.7,125.2,4.2,20.2,157,25,0.23,18500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/6/10 下午 02:23:00,1174,2.8,30.2,29.4,8.3,51300,7.3,7.5,117.9,4.7,23.4,83.7,230,0.09,18300,0.340,4.41,0.14,0.066,<0.001,<0.003,<0.002,0.0051,<0.0003,0.003,0.009,0.043,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/5/7 上午 10:20:00,1174,3.3,28.1,28.2,8.0,52400,4.4,4.5,69.4,3.1,23.4,31.8,200,0.37,20100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/4/1 下午 05:00:00,1174,3.5,28.6,26.5,8.4,52400,8.2,8.3,124.2,7.8,26.6,50.8,80,0.24,19500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/3/2 下午 04:20:00,1174,2.0,28.8,26.9,8.1,50600,5.3,5.3,79.3,2.5,12.4,19.3,250,0.79,18700,0.272,2.68,0.32,0.184,<0.001,0.022,<0.002,0.0051,<0.0003,<0.001,0.013,0.074,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/2/1 下午 04:30:00,1174,2.5,28.2,24.3,8.0,52500,5.8,5.7,83.1,2.1,7.8,22.9,20,0.56,17000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2010/1/9 上午 10:00:00,1174,3.5,14.4,14.6,7.9,49800,4.3,4.2,50.3,2.4,11.8,17.8,110,1.25,18100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/12/6 上午 10:49:00,1165,1.0,31.0,25.1,8.3,585,10.0,10.2,123.6,<1.0,5.5,2.6,14000,<0.01,--,0.015,2.06,0.46,0.006,<0.001,<0.003,<0.002,0.0026,<0.0003,<0.001,<0.002,0.012,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/11/6 上午 10:30:00,1165,1.0,24.6,24.4,8.2,557,9.3,9.3,112.0,<1.0,7.3,9.7,15000,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/10/2 下午 01:00:00,1165,1.0,33.3,32.3,8.2,480,7.2,7.3,100.4,<1.0,<4.0,4.2,300,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/9/10 下午 12:00:00,1165,3.3,31.6,28.0,7.9,358,7.8,7.8,101.1,<1.0,14.4,337,20000,0.02,--,0.052,2.10,0.67,0.013,<0.001,0.009,<0.002,0.0057,<0.0003,0.003,0.016,0.215,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/8/9 上午 10:30:00,1165,1.5,32.2,31.6,8.2,508,8.3,8.6,117.8,<1.0,5.4,20.3,820,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/7/5 下午 12:40:00,1165,1.5,33.4,33.1,7.4,522,8.4,8.4,117.7,<1.0,<4.0,22.0,250,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/6/11 上午 10:18:00,1165,1.5,29.3,29.9,8.4,586,9.3,9.6,127.0,<1.0,5.4,34.3,3400,0.01,--,0.070,1.94,0.21,0.005,0.001,0.007,<0.002,0.0014,<0.0003,0.001,0.006,0.029,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/5/6 上午 11:15:00,1165,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/4/7 下午 12:30:00,1165,1.5,28.4,25.3,7.4,669,5.3,5.2,62.6,<1.0,<4.0,2.8,220,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/3/1 上午 10:55:00,1165,1.5,27.5,23.8,7.6,567,5.4,5.7,67.2,<1.0,<4.0,3.8,220,0.04,--,0.023,1.15,0.33,0.017,<0.001,<0.003,<0.002,0.0013,<0.0003,0.003,0.002,0.032,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/2/7 下午 12:10:00,1165,2.3,26.8,22.3,7.4,578,3.6,3.8,43.0,<1.0,<4.0,1.5,70,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2010/1/8 上午 11:40:00,1165,1.0,16.3,17.8,8.3,512,9.8,9.9,103.8,<1.0,5.2,5.4,700,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/12/6 上午 11:49:00,1166,5.0,31.2,24.4,7.8,816,4.2,4.4,52.9,2.4,17.3,46.1,210000,8.93,--,0.682,3.89,0.75,0.293,<0.001,0.003,0.002,0.0120,<0.0003,<0.001,0.007,0.341,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/11/6 上午 11:30:00,1166,1.0,25.4,24.8,8.0,838,7.9,8.0,97.0,1.1,6.5,19.1,32000,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/10/2 下午 02:00:00,1166,3.3,33.9,31.1,7.8,598,5.3,5.4,72.7,2.0,10.8,39.8,140000,1.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/9/10 下午 01:00:00,1166,3.8,32.6,28.7,7.4,405,5.8,5.8,75.0,1.2,14.8,128,92000,0.26,--,0.318,3.08,1.01,0.058,<0.001,0.008,<0.002,0.0053,<0.0003,0.004,0.015,0.149,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/8/9 上午 11:30:00,1166,5.8,34.8,30.6,7.5,352,2.7,2.9,39.0,2.6,18.9,179,400,1.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/7/5 下午 01:40:00,1166,1.5,34.3,32.0,7.5,774,8.3,8.4,113.8,2.4,10.8,20.4,4800,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/6/11 上午 11:20:00,1166,7.3,29.6,28.4,7.8,830,1.0,1.2,15.7,7.6,29.9,22.3,640000,15.4,--,1.67,7.97,0.19,0.077,<0.001,0.008,<0.002,0.0195,<0.0003,0.002,0.013,0.490,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/5/6 下午 12:00:00,1166,8.0,27.4,28.4,7.9,1040,1.2,1.5,18.9,6.2,40.9,98.4,36000,21.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/4/7 下午 01:40:00,1166,5.0,28.7,25.4,8.0,991,7.8,7.8,95.2,13.5,62.7,31.9,320000,23.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/3/1 下午 12:00:00,1166,5.0,28.2,27.4,8.1,889,8.2,8.7,109.9,11.0,54.9,27.3,35000,15.3,--,2.15,8.16,0.04,0.028,<0.001,<0.003,<0.002,0.0206,<0.0003,0.002,0.008,0.709,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/2/7 下午 01:00:00,1166,6.0,28.8,23.8,8.2,920,11.3,11.6,137.5,19.7,94.4,48.7,190000,18.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2010/1/8 下午 12:40:00,1166,6.3,16.7,18.6,7.9,863,2.1,2.2,23.4,5.7,24.1,28.1,19000,12.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2010/12/6 下午 12:20:00,1641,4.3,27.9,25.0,7.7,897,5.0,5.0,60.2,1.3,12.4,24.0,700,3.90,--,0.231,4.12,1.86,0.420,<0.001,0.004,0.007,0.0111,<0.0003,0.006,0.012,0.486,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2010/11/6 下午 12:10:00,1641,4.0,26.3,24.6,7.7,617,4.5,4.4,53.1,1.7,13.1,43.6,5000,2.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2010/10/2 下午 02:30:00,1641,4.8,32.3,29.7,7.7,634,4.5,4.5,59.3,1.2,10.7,79.8,15000,1.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
