採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,
林邊溪流域,林邊溪,屏東縣,新埤大橋,乙,2014/7/1 下午 03:50:00,1211,1.5,32.2,33.5,8.2,403,--,7.3,103.3,<1.0,4.9,31.4,950,0.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,新埤大橋,乙,2014/6/12 下午 01:27:00,1211,3.3,31,29.5,8.1,412,--,7.2,95.6,<1.0,16.8,919,2600,0.1,--,0.365,--,0.37,--,<0.001,0.028,<0.002,0.0094,<0.0003,0.02,0.083,0.737,<0.001,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,新埤大橋,乙,2014/5/9 下午 12:40:00,1211,5,26.2,26,7.8,641,--,6.2,76.9,1.5,14.7,162,350,1.88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,新埤大橋,乙,2014/4/2 下午 01:30:00,1211,3.8,22.9,24.6,8.2,574,--,7.9,95.3,2,15.7,145,4500,0.73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,新埤大橋,乙,2014/3/4 下午 02:10:00,1211,3.5,25.2,29.2,8.1,583,--,7.8,102,1.5,8,80.5,200,1.05,--,0.213,2.06,0.21,0.102,<0.001,0.003,<0.002,0.0023,<0.0003,0.002,0.012,0.473,<0.001,<0.001,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,新埤大橋,乙,2014/2/11 上午 11:00:00,1211,2.3,14.2,19.6,8.1,557,--,9.2,100,3,8.6,15.6,1300,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,新埤大橋,乙,2014/1/6 下午 03:40:00,1211,2,24.3,24.9,8.2,478,--,9.2,110.6,1.6,6,20.1,1300,0.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/12/4 上午 10:50:00,1212,2.8,19.9,21.6,8.1,2620,--,6.6,75,2.4,14.7,95,11000,0.97,635,0.306,--,0.54,--,<0.001,0.003,<0.002,0.0017,<0.0003,0.003,0.012,0.103,<0.001,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/11/1 上午 09:55:00,1212,4.5,32,27.9,7.8,16300,--,4.2,57.7,3.4,11.4,94.8,23000,0.62,5460,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/10/10 下午 02:15:00,1212,3.3,33.1,30.3,8.1,387,--,6.8,90.1,<1.0,18.7,689,1200,0.07,2.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/9/1 下午 05:00:00,1212,2.8,31.9,31.8,8,430,--,6.6,89.8,1.9,8,87.2,23000,0.98,7.9,0.23,--,1.08,--,<0.001,0.01,<0.002,0.0022,<0.0003,0.005,0.028,0.154,<0.001,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/8/4 上午 09:05:00,1212,3.3,31.2,27.2,8.1,407,--,7.6,96.4,<1.0,9.2,354,2300,0.32,3.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/7/1 下午 04:50:00,1212,2.3,31.3,33.1,8.1,432,--,7,98.1,<1.0,7.6,69.6,4800,0.33,3.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/6/12 下午 02:07:00,1212,3.3,34,29.9,8.1,427,--,6.9,91.9,<1.0,26.4,1040,46000,0.15,2.6,0.307,--,0.4,--,<0.001,0.048,<0.002,0.0146,<0.0003,0.038,0.155,1.2,<0.001,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/5/9 上午 09:23:00,1212,5.5,25.7,26.4,7.8,1540,--,3.2,39.6,3.9,18.2,37.2,72000,5.04,226,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/4/2 下午 03:30:00,1212,4.5,21,24,7.9,15000,--,5.9,74.9,3.1,15,62.4,50000,2.43,5050,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/3/4 下午 03:40:00,1212,5.8,24.9,27.1,8.2,5840,--,8.8,111.8,8.6,24.6,50,7000,3.2,1360,0.74,2.55,0.46,0.182,<0.001,0.004,<0.002,0.0033,<0.0003,0.003,0.015,0.487,<0.001,<0.001,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/2/11 上午 10:00:00,1212,5,14.3,17,8.1,2420,--,6.8,70.3,6.5,16.5,25.4,31000,3.29,567,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
林邊溪流域,林邊溪,屏東縣,林邊大橋,乙,2014/1/6 下午 04:40:00,1212,4.5,24.3,24.1,8.2,1180,--,6.6,80.7,1.7,16.3,143,2100,1.01,189,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/12/5 下午 01:00:00,1206,4.5,22.8,23.7,7.4,346,--,4.8,57.1,4.7,13.3,52.1,35000,2.72,--,0.699,--,1.72,--,<0.001,0.006,<0.002,0.0015,<0.0003,0.002,0.037,0.316,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/11/4 下午 12:50:00,1206,5.5,28.3,26.4,7.5,348,--,6.3,78.2,3.7,11.9,226,380000,1.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/10/4 下午 12:00:00,1206,3.3,33.4,28.2,7.4,227,--,6.5,83.4,1.7,5.7,145,38000,0.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/9/1 下午 01:05:00,1206,5.5,34.7,31.2,7.4,329,--,5.9,79.9,3.9,12.6,177,56000,1.07,--,0.614,--,2.88,--,<0.001,0.005,<0.002,0.0023,<0.0003,0.001,0.019,0.214,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/8/4 上午 10:40:00,1206,4.3,29.9,29.4,7.3,263,--,6.2,80.7,<1.0,8,146,110000,0.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/7/7 上午 11:40:00,1206,4.5,32.8,29.7,7.3,382,--,7.5,99.9,2,11.5,177,61000,1.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/6/6 上午 10:00:00,1206,5,31.1,26.5,7.3,355,--,5.6,70.8,1.7,15.1,431,79000,1.59,--,0.723,--,1.69,--,<0.001,0.012,<0.002,0.005,<0.0003,0.012,0.067,0.548,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/5/13 上午 09:50:00,1206,5,32.8,28.2,7.6,474,--,5,64.1,2.5,15.6,95.6,39000,4.53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/4/3 下午 12:20:00,1206,4.3,28.9,26.4,7.3,346,--,5.2,64.8,2.2,12.5,31,12000,4.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/3/5 下午 12:40:00,1206,3.8,28.5,25.7,7.2,396,--,5.6,68.2,1.3,8.1,17.9,4300,4.09,--,0.725,2.09,0.62,0.098,<0.001,0.005,<0.002,0.0011,<0.0003,0.001,0.022,0.302,<0.001,<0.001,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/2/11 上午 11:30:00,1206,4.8,18.5,21.3,7.2,418,--,4.8,54,3.1,9.6,20.2,11000,3.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,隴東橋(原為龍東橋),乙,2014/1/6 下午 12:30:00,1206,2.8,27,25.9,7.3,333,--,7.6,93.2,1.8,6.8,28.5,36000,1.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/12/5 下午 02:00:00,1207,3.3,21,23.3,7.7,411,--,5.6,65.5,1.8,9.4,22.4,23000,1.65,--,0.469,--,2.04,--,<0.001,<0.003,<0.002,0.0011,<0.0003,0.004,0.029,0.319,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/11/4 下午 01:30:00,1207,3.3,28,28,7.5,382,--,5.9,75.1,1.7,6.5,78.4,45000,0.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/10/4 下午 01:00:00,1207,2.8,30.5,28.4,7.5,303,--,6.1,78.7,1.6,7.2,94.4,160000,0.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/9/1 下午 02:00:00,1207,2.8,34,32.1,7.5,340,--,5.5,76.4,2.5,7.8,81.4,48000,0.49,--,0.37,--,2.94,--,<0.001,0.003,<0.002,0.0018,<0.0003,0.003,0.023,0.24,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/8/4 上午 11:40:00,1207,2.8,30.9,29.9,7.4,331,--,6,78.8,<1.0,6.9,83.3,31000,0.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/7/7 下午 12:46:00,1207,4.3,33.1,31.6,7.3,410,--,5.1,70.1,1.6,9,101,33000,0.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/6/6 上午 10:53:00,1207,5,34.7,28.8,7.5,418,--,5.2,68.2,1.2,11.2,110,37000,1.59,--,0.538,--,1.58,--,<0.001,<0.003,<0.002,0.0021,<0.0003,0.004,0.027,0.437,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/5/13 上午 10:53:00,1207,4.3,32.8,29.3,7.6,506,--,5.3,69.4,1.7,11.5,35.6,63000,3.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/4/3 下午 01:20:00,1207,3.8,29.2,27.1,7.7,440,--,5.7,71.4,3.7,9.8,22.8,190000,2.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/3/5 下午 01:40:00,1207,2.8,29,26.8,7.5,455,--,6.2,76.2,1.5,7.3,16.8,13000,2.58,--,0.553,2.08,1.44,0.219,<0.001,0.006,<0.002,0.0015,<0.0003,<0.001,0.011,0.303,<0.001,<0.001,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/2/11 下午 12:10:00,1207,3.3,19.8,21,7.6,476,--,6.2,69.6,1.9,9.3,24,56000,2.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2014/1/6 下午 01:30:00,1207,3.3,27.6,25.7,7.5,412,--,6.4,77.5,1.8,6.4,25.4,27000,2.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/12/5 下午 03:00:00,1208,7,22.5,22.9,7.9,607,--,3.7,42.9,7.3,28.1,85.1,20000,5.84,--,1.13,--,1.17,--,<0.001,0.011,<0.002,0.0027,<0.0003,0.006,0.045,0.443,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/11/4 下午 02:10:00,1208,7,27.8,27.3,7.7,553,--,4.5,57,5.7,27.9,74.3,140000,4.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/10/4 下午 02:00:00,1208,4.5,33.1,28.3,7.6,405,--,5.1,66.3,3.5,13.2,71,75000,1.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/9/1 下午 03:00:00,1208,5.3,35,31,7.6,464,--,4.4,59.1,4.6,16.5,65.5,150000,1.95,--,0.577,--,2.33,--,<0.001,0.003,<0.002,0.0028,<0.0003,0.003,0.025,0.249,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/8/4 下午 12:40:00,1208,5.5,30.9,29.4,7.4,445,--,5,65,3.2,20.5,101,160000,2.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/7/7 下午 01:40:00,1208,7,33.6,32.1,7.5,545,--,3.6,49.7,6.1,25.6,61.6,110000,3.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/6/6 下午 12:00:00,1208,7,34.1,30.5,7.6,583,--,3.4,45.9,5.8,28.2,81,200000,4.39,--,1.02,--,0.97,--,<0.001,<0.003,<0.002,0.0037,0.0003,0.008,0.047,0.429,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/5/13 下午 12:00:00,1208,7,33.1,30.6,7.5,635,--,2.6,34.2,9.4,35.9,74.4,110000,7.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/4/3 下午 02:20:00,1208,7,28,26,7.7,654,--,3.1,38.5,8.2,39.5,87.8,160000,7.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/3/5 下午 02:40:00,1208,8,29.7,23.7,7.6,679,--,1.9,22.5,11.5,38.4,61.3,1000000,9.29,--,0.98,6.8,0.48,0.086,<0.001,0.006,<0.002,0.0046,<0.0003,0.009,0.037,0.448,<0.001,<0.001,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/2/11 下午 01:42:00,1208,8,18.3,21,7.6,615,--,2.9,32.3,14.7,60.1,101,360000,7.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,興社大橋,乙,2014/1/6 下午 02:30:00,1208,7,26,23.6,7.5,613,--,3.2,37,7.5,28.3,67.8,120000,5.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/12/5 下午 04:00:00,1209,6,22.4,21.9,7.5,600,--,1.9,21.7,3.9,15.8,15.6,38000,5.68,--,0.905,--,0.84,--,<0.001,0.008,<0.002,0.0028,<0.0003,0.006,0.03,0.395,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/11/4 下午 03:00:00,1209,5.5,27.8,26.9,7.6,581,--,3.4,42.7,4,17.2,31.6,91000,5.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/10/4 下午 03:00:00,1209,3.8,31.1,28,7.6,436,--,4.7,60.3,3.2,12.8,41.4,180000,2.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/9/1 下午 04:03:00,1209,4.5,33.8,30.1,7.6,489,--,3.9,51.7,4.2,14.2,26.6,82000,2.62,--,0.616,--,1.73,--,<0.001,<0.003,<0.002,0.003,<0.0003,0.013,0.012,0.216,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/8/4 下午 01:40:00,1209,3.8,30,29.6,7.6,503,--,4.7,62,3.3,15.9,48.3,100000,2.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/7/7 下午 02:40:00,1209,6.3,33.6,31.8,7.6,577,--,4,55.6,6.7,23.6,20.9,67000,4.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/6/6 下午 01:00:00,1209,5.8,35.3,30.4,7.5,520,--,2.1,28.2,5.1,21.9,19.3,93000,4.5,--,1.06,--,0.76,--,<0.001,0.003,<0.002,0.0041,0.0003,0.005,0.015,0.372,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/5/13 下午 01:00:00,1209,6.3,33.2,31.6,7.6,685,--,3,40.7,8.5,29.6,23.4,510000,7.74,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/4/3 下午 03:20:00,1209,6.3,26.6,25,7.7,636,--,3,36,5.3,25.5,20.4,84000,6.99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/3/5 下午 03:47:00,1209,5.8,27.9,25.5,7.6,664,--,3,36,8,26.8,19.1,170000,8.02,--,1.1,6.11,0.07,0.178,<0.001,0.004,<0.002,0.0039,<0.0003,0.005,0.015,0.415,<0.001,<0.001,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/2/11 下午 02:30:00,1209,6.3,19.1,19.6,7.6,611,--,2.2,23.5,10.9,30.8,26.3,190000,8.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2014/1/6 下午 03:30:00,1209,5.8,24.6,22.6,7.7,629,--,2.5,28.4,5.2,18.6,18.9,140000,6.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/12/5 上午 11:20:00,1210,4.5,18.7,21.4,7.5,24300,--,2.4,27.3,3,14.3,17.8,37000,4.13,8350,0.706,--,0.42,--,<0.001,<0.003,<0.002,0.0026,<0.0003,0.008,0.036,0.395,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/11/4 上午 11:10:00,1210,5,27.5,27.5,7.6,32900,--,2.7,35.1,2.8,13.5,37,34000,3.45,11700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/10/4 上午 10:25:00,1210,5.3,31.5,28,7.6,2500,--,2.8,36.3,3.8,18,54,160000,2.16,657,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/9/1 下午 05:00:00,1210,5.5,32.9,29.2,7.7,20400,--,1.2,18.7,3.5,14.2,23.5,26000,2.35,7420,0.608,--,0.96,--,<0.001,<0.003,<0.002,0.0027,<0.0003,0.003,0.014,0.226,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/8/4 上午 09:00:00,1210,4,27.6,30,7.6,16000,--,3,40.4,1.9,12.6,21.5,18000,2.44,5480,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/7/7 上午 10:05:00,1210,3.5,32.5,31.4,7.4,29600,--,2.1,29.6,2.8,11.9,17,48000,2.6,10600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/6/6 上午 08:30:00,1210,4.5,27.9,27.3,7.6,29400,--,1.8,27.4,2.8,16.7,8.1,130000,2.4,10100,0.647,--,0.34,--,<0.001,0.003,<0.002,0.0038,0.0003,0.006,0.022,0.264,<0.001,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/5/13 下午 01:55:00,1210,5.5,32.8,31.1,7.7,28700,--,3.8,55.5,3.9,19.5,22.3,53000,4.48,9730,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/4/3 下午 04:20:00,1210,4.5,26.2,24,7.7,29600,--,4.3,62,2.9,21.2,17.3,150000,3.58,11400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/3/5 下午 04:40:00,1210,6.3,26.6,24.5,7.7,13700,--,2.5,34.6,6.9,22.6,21.5,78000,6.65,4770,0.992,7.44,0.09,0.124,<0.001,<0.003,<0.002,0.0039,<0.0003,<0.001,0.013,0.311,<0.001,<0.001,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/2/11 上午 10:00:00,1210,5.5,14.3,20.7,7.7,35400,--,2,26.8,4.5,11.5,21.1,390000,3.14,12800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
東港溪流域,東港溪,屏東縣,東港大橋,丙,2014/1/6 下午 04:30:00,1210,4.8,24.5,23,7.7,23800,--,4.8,59.4,4.6,18.6,21.8,50000,4.36,8310,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/12/2 下午 03:00:00,1333,5.8,22.9,24.7,7.8,891,--,4.1,49.2,5.1,19.8,12.5,430000,7.41,--,0.583,--,1.05,--,<0.001,<0.003,<0.002,0.0022,<0.0003,0.004,0.035,0.166,<0.001,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/11/3 下午 02:50:00,1333,4.3,27.4,28.5,7.8,830,--,5.2,66.8,3.5,15.2,13.7,55000,4.96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/10/1 下午 02:50:00,1333,4.3,31.6,32.2,7.7,1010,--,5.1,69.9,4.6,16.7,18.3,400000,6.67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/9/11 下午 02:50:00,1333,5,33.6,31.7,7.5,815,--,3.4,46.9,2.7,12.6,22.8,360000,4.57,--,0.736,--,0.93,--,<0.001,0.004,<0.002,0.0031,<0.0003,0.004,0.026,0.237,<0.001,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/8/25 下午 02:53:00,1333,5.8,29.2,29.9,7.7,881,--,4.1,54.2,7.1,14.4,11.2,82000,6.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/7/1 下午 02:50:00,1333,6,35.2,37.1,8.4,1070,--,8.5,127.8,28.9,97,33.1,2100000,13.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/6/23 下午 02:55:00,1333,6.5,31.7,34,8.1,696,--,5.4,77.2,17.3,46.7,25.8,1800000,11.4,--,1.26,--,0.05,--,<0.001,<0.003,<0.002,0.0028,<0.0003,0.004,0.034,0.185,<0.001,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/5/2 下午 02:50:00,1333,6.5,31.2,29.3,7.8,864,--,4.6,59.9,19.6,56.7,25.6,450000,12.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/4/2 下午 02:50:00,1333,8.3,21.8,24,7.6,758,--,0.6,7.4,32.7,67.4,48.9,23000000,10.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/3/4 下午 02:50:00,1333,9,23.6,27.7,7.9,1270,--,0.1,1.7,83,233,100,3000000,30.8,--,2.17,36.7,0.02,<0.001,<0.001,<0.003,<0.002,0.0033,<0.0003,0.028,0.151,0.202,<0.001,<0.001,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/2/12 下午 02:50:00,1333,9,24.7,23.3,7.6,887,--,0.6,7.5,40,104,63.4,4800000,17.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2014/1/3 下午 02:50:00,1333,8.3,27,29.2,7.9,1090,--,5.9,77.8,18.1,106,102,380000,7.93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2014/12/2 下午 03:10:00,1334,6.3,23,23.9,7.7,654,--,3.4,39.8,7.5,27.7,31.9,170000,5.26,--,1.12,--,1.05,--,<0.001,<0.003,<0.002,0.0014,<0.0003,0.008,0.031,0.11,<0.001,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2014/11/3 下午 03:45:00,1334,6.3,29.2,26.1,7.7,639,--,3.4,42.3,7,28.3,43,91000,4.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2014/10/1 下午 03:20:00,1334,6.3,32.2,28.7,7.6,652,--,3.4,43.9,8.1,28.5,28.4,100000,4.82,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2014/9/11 下午 02:30:00,1334,6.3,35.9,30.2,7.6,650,--,4.1,55.2,7.7,28.3,38.6,120000,4.88,--,1.12,--,1.67,--,<0.001,0.008,<0.002,0.0021,<0.0003,0.013,0.03,0.134,<0.001,--,--,--,--,--,
