採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2015/9/3 下午 01:20:00,1207,2.3,33.3,29.1,7.2,225,--,6.6,86.2,<1.0,6.0,92.4,14000,0.22,--,0.283,--,2.48,--,<0.001,0.003,<0.002,0.0014,<0.0003,0.003,0.017,0.157,<0.001,--,--,--,--,--
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2015/8/5 下午 02:55:00,1207,2.5,37.6,33.6,7.3,352,--,6.3,88.5,1.3,5.8,42.0,16000,0.56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2015/7/16 上午 11:40:00,1207,3.8,34.0,28.2,7.6,226,--,6.4,83.0,1.0,5.6,127,34000,0.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2015/6/5 下午 01:05:00,1207,2.0,33.6,31.6,7.6,381,--,6.5,89.1,2.1,10.5,27.8,25000,0.88,--,0.374,--,2.85,--,<0.001,<0.003,<0.002,0.0022,<0.0003,0.004,0.016,0.352,<0.001,--,--,--,--,--
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2015/5/6 下午 12:20:00,1207,2.8,31.3,31.0,7.6,461,--,5.4,73.0,1.8,8.9,16.9,1800,2.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2015/4/14 下午 12:20:00,1207,2.8,29.8,27.7,7.6,437,--,5.9,75.2,1.4,7.9,13.3,21000,2.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2015/3/5 上午 10:30:00,1207,4.3,27.6,26.0,7.6,504,--,5.1,63.0,2.6,12.7,24.0,88000,5.29,--,0.874,3.54,1.19,0.198,<0.001,<0.003,<0.002,0.0025,<0.0003,0.004,0.027,0.548,<0.001,0.0011,--,--,--,--
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2015/2/7 上午 11:20:00,1207,2.8,26.9,23.8,7.5,435,--,5.8,68.5,1.4,7.5,13.2,5000,2.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,潮州大橋,乙,2015/1/9 上午 11:50:00,1207,2.8,25.6,24.2,7.5,421,--,6.0,70.7,1.7,7.7,16.5,7500,1.98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/12/7 下午 02:40:00,1208,6.3,26.4,25.5,7.6,651,--,3.7,45.4,7.0,31.2,45.2,180000,4.85,--,0.967,--,1.02,--,<0.001,<0.003,<0.002,0.0025,<0.0003,0.004,0.031,0.280,<0.001,--,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/11/6 下午 02:10:00,1208,7.0,33.2,29.5,7.6,552,--,4.0,52.2,7.0,24.2,51.5,220000,3.46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/10/3 下午 01:40:00,1208,3.8,36.4,30.5,7.5,467,--,4.9,65.7,4.1,16.4,33.6,100000,2.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/9/3 下午 02:20:00,1208,3.3,30.5,29.0,7.3,327,--,5.7,75.2,1.8,9.6,64.6,54000,0.97,--,0.451,--,2.22,--,<0.001,<0.003,<0.002,0.0018,<0.0003,0.011,0.031,0.189,<0.001,--,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/8/5 下午 03:50:00,1208,6.3,38.2,32.3,7.7,527,--,3.9,54.0,4.9,19.7,67.8,180000,3.46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/7/16 下午 12:43:00,1208,6.3,35.7,29.4,7.7,332,--,2.3,30.8,3.5,18.1,105,220000,1.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/6/5 下午 02:00:00,1208,7.0,34.4,31.5,7.6,595,--,4.4,59.6,6.7,30.8,54.4,71000,4.78,--,1.12,--,1.39,--,<0.001,<0.003,<0.002,0.0046,<0.0003,0.005,0.029,0.414,<0.001,--,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/5/6 下午 01:20:00,1208,8.0,31.6,30.4,7.5,730,--,1.7,22.7,10.9,37.1,61.5,370000,9.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/4/14 下午 01:30:00,1208,7.0,30.2,26.1,7.6,709,--,2.6,32.4,6.5,27.2,53.4,180000,8.55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/3/5 上午 11:40:00,1208,7.0,27.9,26.7,7.6,669,--,2.4,30.4,7.4,36.7,63.1,350000,7.62,--,1.33,5.95,0.60,0.114,<0.001,<0.003,<0.002,0.0045,<0.0003,0.008,0.042,0.560,<0.001,0.0011,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/2/7 下午 12:20:00,1208,8.0,27.2,23.5,7.7,671,--,2.8,32.2,10.8,58.9,140,82000,6.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,興社大橋,乙,2015/1/9 下午 12:58:00,1208,7.0,25.2,23.2,7.6,625,--,3.4,39.1,9.8,37.2,78.3,130000,6.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/12/7 下午 03:30:00,1209,5.0,26.4,24.8,7.5,652,--,2.7,32.4,3.6,14.8,8.6,48000,5.29,--,0.906,--,0.74,--,<0.001,<0.003,<0.002,0.0025,<0.0003,0.003,0.011,0.313,<0.001,--,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/11/6 下午 02:45:00,1209,5.8,33.2,28.6,7.7,579,--,3.5,44.4,6.0,14.9,14.8,74000,4.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/10/3 下午 02:30:00,1209,4.0,33.8,29.6,7.6,498,--,4.1,53.5,2.7,13.5,32.6,130000,2.70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/9/3 下午 03:20:00,1209,4.0,30.0,28.5,7.5,393,--,5.5,70.8,2.0,11.2,54.4,59000,1.39,--,0.544,--,2.06,--,<0.001,<0.003,<0.002,0.0021,<0.0003,0.005,0.021,0.190,<0.001,--,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/8/5 下午 04:50:00,1209,6.3,36.6,31.7,7.4,550,--,4.5,61.6,5.4,21.7,24.6,260000,4.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/7/16 下午 01:48:00,1209,4.5,34.9,29.4,7.4,357,--,3.1,40.5,3.2,13.7,37.4,160000,2.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/6/5 下午 03:00:00,1209,5.5,34.0,31.3,7.7,608,--,6.3,85.3,6.1,29.6,22.3,210000,5.41,--,1.03,--,1.00,--,<0.001,<0.003,<0.002,0.0054,<0.0003,0.004,0.014,0.418,<0.001,--,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/5/6 下午 02:20:00,1209,6.8,32.0,29.9,7.6,768,--,1.1,14.0,9.9,33.9,16.8,480000,9.88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/4/14 下午 02:20:00,1209,5.8,27.3,25.6,7.6,711,--,2.7,32.5,6.3,25.6,13.9,190000,9.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/3/5 下午 12:30:00,1209,5.8,28.4,27.7,7.5,728,--,2.1,26.0,5.3,26.2,14.5,250000,9.39,--,1.27,6.62,0.02,0.011,<0.001,<0.003,<0.002,0.0047,<0.0003,0.003,0.012,0.484,<0.001,0.0011,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/2/7 下午 01:25:00,1209,6.8,26.8,23.0,7.6,732,--,0.9,9.9,7.5,24.1,14.3,380000,8.77,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,港西抽水站,乙,2015/1/9 下午 01:50:00,1209,6.8,25.9,22.9,7.6,658,--,1.8,20.4,5.2,23.4,13.7,170000,7.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/12/7 上午 11:10:00,1210,6.8,25.6,25.9,7.6,18200,--,1.4,19.4,5.0,17.5,13.9,56000,3.93,5880,0.815,--,0.44,--,<0.001,<0.003,<0.002,0.0028,<0.0003,0.005,0.015,0.474,<0.001,--,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/11/6 上午 10:25:00,1210,5.0,29.9,28.4,7.5,20700,--,2.0,26.3,3.4,28.0,14.0,79000,3.14,7070,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/10/3 下午 03:40:00,1210,3.3,33.9,31.3,7.6,23200,--,5.5,75.2,2.4,11.9,25.5,26000,2.54,8370,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/9/3 下午 04:30:00,1210,3.3,29.3,28.1,7.5,921,--,5.0,63.7,1.9,13.3,28.6,83000,1.58,164,0.511,--,1.96,--,<0.001,<0.003,<0.002,0.0027,<0.0003,0.004,0.018,0.188,<0.001,--,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/8/5 下午 05:40:00,1210,4.5,36.2,32.2,7.9,7070,--,6.5,90.4,5.2,17.4,15.9,51000,3.60,2030,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/7/16 下午 02:45:00,1210,4.5,34.7,30.6,7.6,3700,--,3.4,45.7,3.3,20.0,24.4,75000,2.48,1010,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/6/5 下午 04:10:00,1210,4.5,33.9,31.8,7.8,10100,--,6.7,94.6,5.0,23.9,19.8,59000,4.64,3110,1.06,--,0.57,--,<0.001,<0.003,<0.002,0.0058,<0.0003,0.005,0.014,0.298,<0.001,--,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/5/6 下午 03:30:00,1210,6.5,32.8,30.4,8.0,31300,--,4.8,70.9,19.6,37.7,39.0,17000,3.81,10900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/4/14 上午 09:30:00,1210,5.5,31.0,25.0,7.6,42000,--,1.5,21.2,3.5,11.1,20.9,69000,2.54,14500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/3/5 下午 01:30:00,1210,6.8,28.6,25.7,7.7,28400,--,1.3,19.0,5.2,20.2,19.7,82000,4.22,12000,0.814,4.38,0.04,0.022,<0.001,<0.003,<0.002,0.0045,<0.0003,0.004,0.013,0.486,<0.001,<0.001,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/2/7 下午 02:20:00,1210,5.5,24.2,24.0,7.8,45100,--,1.6,22.8,3.1,29.0,23.0,49000,1.75,15900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東港溪流域,東港溪,屏東縣,東港大橋,丙,2015/1/9 下午 03:00:00,1210,5.5,22.6,22.7,7.6,24800,--,3.4,41.1,4.2,19.9,25.3,100000,4.56,8760,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/12/2 下午 02:50:00,1333,7.3,32.4,29.7,7.8,1140,--,3.2,42.3,28.9,61.4,40.4,1800000,9.14,--,1.65,--,0.16,--,<0.001,<0.003,<0.002,0.0027,<0.0003,0.013,0.043,0.303,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/11/3 下午 02:53:00,1333,5.8,31.2,31.5,7.8,875,--,2.8,37.9,11.1,31.8,19.6,1200000,8.48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/10/9 下午 02:50:00,1333,6.3,33.8,33.4,7.8,842,--,3.5,49.5,12.2,33.7,23.5,2600000,6.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/9/2 下午 02:50:00,1333,5.5,32.9,33.6,7.4,757,--,3.2,45.2,3.6,13.0,29.6,320000,4.31,--,0.826,--,1.32,--,<0.001,<0.003,<0.002,0.0024,<0.0003,0.001,0.013,0.283,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/8/4 下午 02:52:00,1333,5.8,36.3,34.1,7.8,560,--,2.3,32.5,9.9,32.5,12.2,340000,6.54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/7/3 下午 02:50:00,1333,9.0,34.3,35.2,7.7,1290,--,0.1,1.5,41.0,149,69.8,8000000,22.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/6/15 下午 02:50:00,1333,6.0,34.8,35.8,8.4,926,--,7.6,111.6,27.1,92.2,24.1,1500000,12.6,--,2.48,--,0.27,--,<0.001,0.004,<0.002,0.0024,<0.0003,0.009,0.027,0.181,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/5/4 下午 02:15:00,1333,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/4/8 下午 02:40:00,1333,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/3/2 下午 02:54:00,1333,9.0,22.4,27.5,7.9,1190,--,0.6,7.0,78.3,127,55.8,2600000,24.6,--,3.68,24.2,0.02,0.074,<0.001,<0.003,<0.002,0.0021,<0.0003,0.036,0.138,0.207,<0.001,<0.001,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/2/5 下午 02:30:00,1333,10.0,23.2,24.2,7.8,1430,--,0.5,5.6,64.8,301,211,2900000,25.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,昌農橋,乙,2015/1/6 下午 02:50:00,1333,7.3,29.2,27.3,7.9,1180,--,4.8,60.7,55.8,172,79.6,9100000,13.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/12/2 下午 01:36:00,1334,7.3,33.3,26.6,7.5,655,--,2.7,33.4,15.2,36.2,41.4,750000,5.97,--,1.35,--,0.80,--,<0.001,<0.003,<0.002,0.0015,<0.0003,0.015,0.081,0.124,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/11/3 下午 01:45:00,1334,5.5,33.4,27.8,7.6,706,--,4.8,60.7,8.5,25.6,30.8,120000,5.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/10/9 下午 04:30:00,1334,6.3,32.8,29.0,7.6,680,--,4.3,55.8,7.9,26.9,24.5,120000,4.60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/9/2 下午 03:05:00,1334,5.5,32.7,29.8,7.6,658,--,5.3,69.8,5.3,21.7,26.1,61000,3.32,--,0.889,--,2.42,--,<0.001,<0.003,<0.002,0.0010,<0.0003,0.010,0.024,0.158,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/8/4 下午 03:20:00,1334,6.3,34.6,32.2,7.6,633,--,5.0,68.8,9.5,36.3,50.0,77000,5.40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/7/3 下午 02:05:00,1334,5.5,37.2,32.3,7.8,669,--,4.6,64.3,14.9,51.4,41.2,190000,7.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/6/15 下午 01:03:00,1334,6.3,36.6,31.8,7.8,658,--,4.9,66.9,13.1,48.9,55.2,280000,7.19,--,1.65,--,0.54,--,<0.001,0.005,<0.002,0.0027,<0.0003,0.010,0.041,0.097,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/5/4 下午 12:00:00,1334,9.0,31.6,29.4,7.6,791,--,0.9,12.1,27.0,98.6,78.2,920000,16.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/4/8 下午 03:10:00,1334,10.0,27.2,26.0,7.6,736,--,1.8,22.6,24.4,93.8,104,490000,12.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/3/2 下午 03:10:00,1334,8.0,25.6,25.4,7.6,753,--,2.6,31.2,15.6,47.9,59.8,290000,10.5,--,1.94,8.44,0.57,0.295,<0.001,0.004,<0.002,0.0018,<0.0003,0.013,0.055,0.098,<0.001,0.0014,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/2/5 下午 12:00:00,1334,7.3,25.8,23.5,7.5,723,--,2.0,24.1,16.9,44.5,42.7,200000,7.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,屏東縣,九如橋,乙,2015/1/6 上午 11:10:00,1334,9.0,28.8,24.3,7.6,707,--,1.4,16.3,16.0,56.9,50.9,450000,8.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/12/2 上午 11:50:00,1512,1.5,28.9,25.4,8.1,478,--,8.5,103.6,1.4,<4.0,39.6,41000,0.19,--,0.120,--,0.29,--,<0.001,<0.003,<0.002,0.0010,<0.0003,0.004,0.006,0.072,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/11/3 上午 11:30:00,1512,3.3,30.3,25.6,8.1,441,--,8.7,106.6,<1.0,6.2,115,11000,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/10/9 上午 11:50:00,1512,3.3,34.2,28.2,8.1,415,--,8.3,107.3,<1.0,18.7,702,36000,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/9/2 上午 11:50:00,1512,3.3,31.5,28.2,7.9,372,--,7.7,99.5,1.0,5.9,107,27000,0.06,--,0.178,--,0.69,--,<0.001,<0.003,<0.002,0.0016,<0.0003,0.001,0.012,0.110,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/8/4 上午 11:50:00,1512,3.3,35.8,30.2,8.1,457,--,8.0,107.5,1.8,9.8,147,26000,0.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/7/3 上午 11:25:00,1512,2.3,36.3,30.2,8.2,497,--,7.6,102.3,<1.0,6.0,89.0,18000,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/6/15 上午 11:50:00,1512,3.3,36.7,31.2,8.0,489,--,7.1,96.6,1.0,9.5,183,50000,0.19,--,0.160,--,0.32,--,<0.001,0.005,<0.002,0.0033,<0.0003,0.004,0.020,0.179,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/5/4 上午 11:06:00,1512,1.5,33.2,29.1,8.1,543,--,7.5,98.1,<1.0,6.2,37.7,29000,0.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/4/8 上午 11:15:00,1512,1.0,25.6,25.0,8.2,561,--,8.7,105.7,1.3,5.7,10.5,23000,0.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/3/2 上午 11:50:00,1512,1.0,25.1,22.4,8.2,539,--,8.1,93.3,1.3,5.4,16.2,31000,0.27,--,0.142,2.05,0.44,0.072,<0.001,<0.003,<0.002,0.0022,<0.0003,0.002,0.005,0.074,<0.001,0.0014,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/2/5 上午 11:50:00,1512,1.5,24.0,20.9,8.2,527,--,9.2,103.3,1.4,6.5,40.3,28000,0.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,西門大橋,乙,2015/1/6 上午 11:50:00,1512,1.5,28.9,21.6,8.3,490,--,9.6,110.0,<1.0,<4.0,28.7,16000,0.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/12/2 下午 01:10:00,1336,1.5,32.3,26.3,7.9,530,--,7.9,97.3,1.2,<4.0,36.0,15000,0.22,--,0.139,--,0.50,--,<0.001,<0.003,<0.002,0.0013,<0.0003,0.002,0.009,0.102,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/11/3 下午 01:10:00,1336,3.3,33.3,26.9,8.0,468,--,8.0,99.9,<1.0,5.9,108,21000,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/10/9 下午 01:10:00,1336,3.3,34.4,28.1,8.0,445,--,7.5,96.5,<1.0,10.4,692,62000,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/9/2 下午 01:10:00,1336,3.3,36.8,29.1,7.8,412,--,7.3,96.3,<1.0,9.0,196,20000,0.06,--,0.175,--,0.72,--,<0.001,0.003,<0.002,0.0028,<0.0003,0.002,0.019,0.147,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/8/4 下午 01:10:00,1336,3.3,36.5,31.0,7.9,483,--,7.1,96.6,<1.0,6.2,123,17000,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/7/3 下午 01:10:00,1336,2.3,37.1,31.1,8.0,512,--,7.2,98.2,1.1,7.3,93.9,20000,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/6/15 下午 01:10:00,1336,3.3,35.4,31.6,7.9,516,--,7.0,95.8,1.1,6.8,155,35000,0.12,--,0.150,--,0.42,--,<0.001,0.004,<0.002,0.0031,<0.0003,0.003,0.016,0.159,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/5/4 上午 11:40:00,1336,2.0,34.7,30.3,7.8,604,--,6.4,85.8,1.1,10.3,45.2,18000,0.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/4/8 下午 12:05:00,1336,1.0,27.1,26.7,7.9,639,--,9.0,113.3,1.2,6.6,11.7,13000,0.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/3/2 下午 01:10:00,1336,1.5,27.5,24.7,7.8,575,--,7.8,94.0,1.2,6.2,28.3,15000,0.25,--,0.166,1.89,0.61,0.089,<0.001,0.004,<0.002,0.0024,<0.0003,0.002,0.006,0.146,<0.001,<0.001,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/2/5 下午 01:10:00,1336,2.3,26.4,23.0,7.9,564,--,8.4,97.6,1.4,7.0,59.8,24000,0.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,旗南橋,乙,2015/1/6 下午 01:13:00,1336,1.5,29.2,23.2,8.0,515,--,9.3,110.0,<1.0,4.6,38.5,11000,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,甲仙取水口(取代四德大橋),甲,2015/12/2 上午 09:50:00,1511,1.0,22.7,22.0,8.5,447,--,9.0,103.4,<1.0,<4.0,4.8,160,<0.01,--,0.021,--,0.08,--,<0.001,<0.003,<0.002,<0.0003,<0.0003,<0.001,<0.002,0.013,<0.001,--,--,--,--,--
高屏溪流域,高屏溪,高雄市,甲仙取水口(取代四德大橋),甲,2015/11/3 上午 09:50:00,1511,1.5,27.5,23.6,8.4,415,--,8.7,104.5,<1.0,<4.0,25.7,220,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
