採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/12/2 上午 11:45:00,1162,5.0,19.6,20.2,7.5,736,--,5.7,63.3,7.0,17.2,11.8,430000,3.60,--,0.561,3.66,0.94,0.256,<0.001,0.004,<0.002,0.0049,<0.0003,<0.001,0.011,0.216,<0.001,<0.001,--,--,--,--
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/11/3 下午 12:45:00,1162,5.0,30.6,30.1,7.9,824,--,7.3,97.5,9.3,21.0,26.5,230000,6.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/10/6 下午 02:10:00,1162,3.3,32.9,31.9,7.8,755,--,7.9,108.5,4.1,16.5,20.6,60000,2.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/9/5 下午 01:07:00,1162,2.3,34.6,31.6,8.0,547,--,6.5,89.1,<1.0,7.5,93.3,42000,0.47,--,0.326,1.65,1.51,0.166,<0.001,0.005,<0.002,0.0029,<0.0003,0.004,0.019,0.160,<0.001,<0.001,--,--,--,--
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/8/1 下午 01:00:00,1162,3.8,32.6,30.5,7.9,411,--,6.5,87.5,3.0,28.5,950,230000,0.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/7/1 下午 12:10:00,1162,5.0,31.5,31.0,7.7,555,--,5.7,76.6,2.1,13.5,187,160000,1.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/6/1 下午 12:05:00,1162,5.5,24.0,27.3,7.8,739,--,5.2,66.9,5.0,14.7,48.4,38000,3.19,--,0.431,3.33,0.71,0.329,<0.001,<0.003,<0.002,0.0063,<0.0003,0.002,0.017,0.132,<0.001,<0.001,--,--,--,--
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/5/2 上午 11:40:00,1162,5.0,28.1,28.4,8.3,885,--,10.9,139.8,11.7,52.0,38.4,420000,8.95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/4/1 上午 11:00:00,1162,4.3,27.6,25.6,7.8,863,--,5.2,63.3,3.8,22.2,9.6,86000,8.65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/3/3 上午 11:10:00,1162,3.8,23.2,23.0,8.0,861,--,10.1,117.1,3.7,23.4,11.5,26000,8.41,--,0.978,5.64,0.26,0.092,<0.001,<0.003,<0.002,0.0089,0.0003,<0.001,0.006,0.636,<0.001,<0.001,--,--,--,--
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/2/12 下午 12:47:00,1162,4.5,20.1,19.3,8.0,908,--,9.9,106.9,7.9,27.6,11.2,290000,9.57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,嘉義縣,八掌溪橋,丙,2011/1/13 下午 12:40:00,1162,4.5,23.4,20.4,7.8,835,--,7.6,84.7,5.4,21.6,16.2,600000,6.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/12/2 下午 01:50:00,1163,4.3,20.2,18.8,8.0,832,--,8.6,93.0,3.4,17.3,20.8,36000,3.77,--,0.484,3.29,1.16,0.708,<0.001,<0.003,<0.002,0.0069,<0.0003,<0.001,0.008,0.124,<0.001,<0.001,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/11/3 下午 02:50:00,1163,4.0,31.4,28.9,8.0,631,--,8.1,104.6,5.3,16.1,27.2,210000,2.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/10/6 下午 04:20:00,1163,2.8,32.4,31.4,7.9,570,--,7.6,103.2,2.2,15.1,32.7,7100,1.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/9/5 下午 03:10:00,1163,4.0,33.6,31.5,7.9,574,--,6.2,84.4,1.2,9.3,76.5,23000,1.04,--,0.232,2.33,1.42,0.372,<0.001,0.015,<0.002,0.0040,<0.0003,0.002,0.010,0.091,<0.001,<0.001,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/8/1 下午 03:10:00,1163,5.5,34.4,31.7,7.9,432,--,6.0,82.5,5.8,50.0,1590,200000,0.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/7/1 下午 02:20:00,1163,5.5,32.8,32.8,7.8,635,--,5.1,71.1,3.6,23.4,186,35000,1.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/6/1 下午 02:05:00,1163,4.0,28.1,28.0,8.0,621,--,6.8,87.5,3.3,15.9,49.8,5900,1.69,--,0.372,3.29,0.69,0.584,<0.001,<0.003,<0.002,0.0057,<0.0003,0.003,0.015,0.099,0.009,<0.001,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/5/2 下午 01:50:00,1163,5.8,30.8,28.7,8.6,745,--,11.3,145.6,6.9,58.5,60.0,2700,4.91,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/4/1 下午 01:10:00,1163,3.8,28.8,26.0,7.9,821,--,7.7,95.6,2.9,20.8,30.2,2200,6.30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/3/3 下午 01:24:00,1163,3.8,24.6,22.3,8.0,683,--,7.8,89.3,2.4,21.3,43.6,3200,4.86,--,0.478,5.45,1.66,0.249,<0.001,0.004,<0.002,0.0063,<0.0003,0.003,0.013,0.260,<0.001,<0.001,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/2/12 下午 02:51:00,1163,4.3,21.2,19.5,8.0,568,--,8.7,94.1,3.2,18.3,21.5,26000,4.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,厚生橋,丙,2011/1/13 下午 02:50:00,1163,3.8,24.1,19.8,8.0,892,--,9.9,108.9,4.4,21.0,16.5,240000,7.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/12/2 上午 08:34:00,1164,4.8,18.1,19.2,8.3,986,--,8.2,88.2,5.1,15.1,92.7,800,1.78,85.5,0.269,2.68,1.41,0.667,<0.001,0.004,<0.002,0.0060,<0.0003,0.004,0.023,0.146,<0.001,<0.001,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/11/3 上午 09:30:00,1164,5.0,27.5,27.3,8.2,11600,--,8.7,110.0,4.7,21.5,134,900,1.52,3550,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/10/6 上午 11:10:00,1164,3.8,33.0,29.5,8.3,885,--,10.2,133.4,4.3,23.4,101,2000,0.46,111,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/9/5 上午 09:35:00,1164,4.3,32.9,31.0,8.0,585,--,5.9,80.0,1.4,13.2,182,7600,0.70,27.9,0.235,2.76,1.41,0.367,<0.001,0.005,<0.002,0.0034,<0.0003,0.005,0.022,0.140,<0.001,<0.001,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/8/1 下午 04:45:00,1164,4.8,31.5,32.0,7.9,672,--,5.6,77.4,3.6,31.9,857,45000,0.87,40.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/7/1 下午 03:50:00,1164,6.3,33.2,32.8,7.8,862,--,4.3,59.7,4.6,43.2,651,24000,1.35,99.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/6/1 下午 03:30:00,1164,4.5,28.0,27.9,8.1,3140,--,7.3,94.4,2.7,24.6,289,4800,1.29,767,0.407,3.26,0.93,0.631,<0.001,0.008,<0.002,0.0063,<0.0003,0.008,0.035,0.390,<0.001,<0.001,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/5/2 下午 03:20:00,1164,5.5,30.7,28.4,8.2,15400,--,6.3,85.3,5.1,36.0,167,400,0.65,5170,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/4/1 下午 02:40:00,1164,4.8,28.2,22.9,8.3,12700,--,11.9,144.4,5.7,24.9,76.7,300,2.85,3860,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/3/3 下午 02:52:00,1164,4.0,23.3,21.6,8.4,13300,--,11.8,139.5,3.7,22.1,68.4,55,2.75,4310,0.254,8.49,0.82,0.939,<0.001,<0.003,<0.002,0.0049,<0.0003,0.006,0.016,0.251,<0.001,<0.001,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/2/12 上午 09:35:00,1164,4.3,16.3,16.4,8.3,1800,--,8.8,89.6,4.5,26.7,37.3,460,4.05,372,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
八掌溪流域,八掌溪,臺南市,嘉南大橋,丙,2011/1/13 上午 09:35:00,1164,5.0,17.5,14.2,8.5,9000,--,11.7,116.0,11.1,27.9,35.2,710,3.39,2610,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/12/2 下午 12:40:00,1657,1.0,20.9,21.7,8.3,420,--,8.7,98.8,<1.0,4.4,6.4,1600,0.12,--,0.058,1.34,1.33,0.039,<0.001,<0.003,<0.002,0.0020,<0.0003,<0.001,0.006,0.043,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/11/3 下午 01:25:00,1657,1.0,28.9,28.5,8.2,513,--,10.6,136.0,2.5,9.0,5.2,21000,0.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/10/6 下午 03:14:00,1657,1.5,32.8,30.6,8.3,465,--,10.2,135.8,1.6,11.9,6.3,2400,0.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/9/5 下午 01:20:00,1657,1.0,34.3,29.6,8.2,355,--,8.4,111.1,<1.0,<4.0,16.9,4800,0.05,--,0.078,1.66,1.74,0.018,<0.001,0.004,<0.002,0.0016,<0.0003,<0.001,0.009,0.034,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/8/1 下午 01:20:00,1657,3.3,35.4,29.1,8.3,303,--,7.8,101.6,1.7,16.6,307,72000,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/7/1 下午 12:30:00,1657,3.3,34.3,28.5,8.3,345,--,7.7,99.5,1.3,11.9,227,30000,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/6/1 下午 12:20:00,1657,1.0,26.4,27.3,8.4,464,--,8.7,110.2,1.1,<4.0,6.4,2400,0.03,--,0.040,1.46,1.01,0.022,<0.001,<0.003,<0.002,0.0020,<0.0003,0.001,0.004,0.026,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/5/2 下午 12:00:00,1657,1.0,29.9,27.7,8.0,552,--,9.0,114.0,1.8,15.6,10.0,530,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/4/1 上午 11:30:00,1657,1.0,29.6,23.1,8.1,587,--,10.0,116.0,1.2,10.9,7.2,300,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/3/3 上午 11:40:00,1657,1.0,23.6,22.1,8.0,567,--,8.5,96.8,1.4,9.4,7.1,1700,0.21,--,0.225,2.59,1.46,0.084,<0.001,<0.003,<0.002,0.0046,<0.0003,<0.001,0.005,0.128,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/2/12 下午 01:10:00,1657,1.0,18.2,18.7,8.0,544,--,8.2,87.8,2.4,12.4,11.2,250,0.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,二高便道橋,丙,2011/1/13 下午 01:10:00,1657,1.0,23.6,18.9,8.1,523,--,9.5,102.5,<1.0,7.9,5.8,2800,0.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/12/2 上午 10:50:00,1153,1.0,19.7,20.4,8.4,395,--,9.6,107.5,2.9,5.1,<1.0,240,0.08,--,0.056,1.96,0.64,0.003,<0.001,<0.003,<0.002,0.0004,<0.0003,<0.001,0.003,<0.005,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/11/3 上午 11:40:00,1153,1.0,29.0,28.8,8.4,369,--,9.0,117.1,<1.0,<4.0,3.1,180,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/10/6 下午 01:38:00,1153,1.0,30.2,31.4,8.3,331,--,8.0,109.0,<1.0,4.3,1.6,2100,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/9/5 上午 11:40:00,1153,1.0,33.4,29.1,8.6,313,--,8.3,109.3,<1.0,<4.0,3.0,830,0.02,--,0.012,1.76,0.77,0.003,<0.001,0.003,<0.002,0.0005,<0.0003,<0.001,0.004,0.009,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/8/1 上午 11:40:00,1153,1.0,31.8,28.3,8.6,314,--,8.3,108.3,<1.0,<4.0,8.6,380,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/7/1 上午 10:50:00,1153,3.3,34.0,29.0,8.4,365,--,7.7,101.2,<1.0,<4.0,124,3600,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/6/1 上午 10:50:00,1153,1.0,27.2,24.9,8.5,447,--,8.8,106.5,<1.0,<4.0,3.0,470,0.01,--,0.012,0.86,0.74,0.003,<0.001,<0.003,<0.002,0.0007,<0.0003,0.001,0.002,<0.005,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/5/2 上午 10:25:00,1153,1.0,26.2,26.4,8.2,501,--,8.2,102.8,<1.0,4.8,4.2,190,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/4/1 上午 09:50:00,1153,1.0,26.8,22.6,8.3,491,--,9.0,104.2,<1.0,<4.0,6.8,75,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/3/3 上午 10:00:00,1153,1.0,21.8,20.5,8.4,463,--,9.6,107.8,<1.0,<4.0,2.8,110,<0.01,--,0.007,1.02,0.04,<0.001,<0.001,<0.003,<0.002,0.0004,<0.0003,<0.001,<0.002,0.006,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/2/12 上午 11:30:00,1153,1.0,17.4,16.8,8.3,459,--,9.7,100.5,<1.0,7.1,4.3,95,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,松竹大橋,丙,2011/1/13 上午 11:30:00,1153,1.0,22.4,20.4,8.2,455,--,8.9,99.2,<1.0,<4.0,10.0,30,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/12/2 上午 11:36:00,1301,1.0,21.2,20.3,8.6,362,--,10.0,111.6,1.1,<4.0,1.4,380,<0.01,--,0.008,0.81,0.77,0.003,<0.001,<0.003,<0.002,0.0003,<0.0003,<0.001,0.003,<0.005,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/11/3 下午 12:20:00,1301,1.0,29.4,28.5,8.5,346,--,9.7,125.5,<1.0,<4.0,2.2,630,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/10/6 下午 02:10:00,1301,1.0,32.2,31.9,8.3,308,--,8.5,117.2,<1.0,6.5,3.7,45,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/9/5 下午 12:25:00,1301,1.0,34.2,30.3,8.7,297,--,8.5,114.2,<1.0,<4.0,2.6,360,0.01,--,0.014,1.34,0.89,0.004,<0.001,<0.003,<0.002,0.0006,<0.0003,<0.001,0.015,<0.005,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/8/1 下午 12:20:00,1301,1.0,34.3,29.4,8.7,302,--,8.6,115.2,<1.0,<4.0,8.2,340,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/7/1 上午 11:30:00,1301,2.3,34.2,29.1,8.4,356,--,7.6,100.3,<1.0,5.6,99.3,3800,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/6/1 上午 11:25:00,1301,1.0,26.8,25.2,8.5,451,--,8.8,107.4,<1.0,<4.0,2.3,1600,<0.01,--,0.009,0.85,0.90,0.005,<0.001,<0.003,<0.002,0.0007,0.0003,0.002,0.005,0.007,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/5/2 上午 11:00:00,1301,1.0,29.4,27.4,8.2,479,--,8.8,111.7,<1.0,5.0,5.3,350,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/4/1 上午 10:30:00,1301,1.0,27.6,22.9,8.4,440,--,9.8,113.7,<1.0,4.9,3.5,55,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/3/3 上午 10:40:00,1301,1.0,21.7,21.5,8.2,429,--,9.9,113.3,<1.0,<4.0,3.8,420,<0.01,--,0.011,1.27,0.12,<0.001,<0.001,<0.003,<0.002,0.0010,<0.0003,<0.001,<0.002,0.020,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/2/12 下午 12:10:00,1301,1.0,17.3,16.3,8.2,424,--,10.4,106.9,<1.0,7.6,2.7,2600,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,竹崎大橋,丙,2011/1/13 下午 12:10:00,1301,1.0,24.0,19.7,8.4,405,--,10.7,118.2,<1.0,<4.0,2.0,80,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/12/2 下午 12:50:00,1154,3.8,18.5,20.3,7.8,745,--,7.6,84.9,3.3,16.7,11.4,23000,3.04,--,1.02,2.97,3.23,0.320,<0.001,0.005,<0.002,0.0043,<0.0003,0.015,0.134,0.177,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/11/3 下午 01:55:00,1154,5.5,34.4,30.9,8.0,1500,--,13.0,175.2,15.8,45.1,19.4,3100000,8.88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/10/6 下午 03:10:00,1154,2.3,34.2,32.0,8.0,712,--,9.8,135.0,2.5,14.7,18.4,4800,2.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/9/5 下午 01:37:00,1154,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/8/1 下午 01:53:00,1154,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/7/1 下午 01:08:00,1154,3.3,35.6,29.5,8.0,378,--,6.7,88.8,1.6,12.9,354,67000,0.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/6/1 下午 12:50:00,1154,4.0,28.9,27.4,7.9,508,--,7.4,94.5,9.3,23.2,27.1,300000,1.07,--,0.609,4.53,1.33,0.214,<0.001,<0.003,0.007,0.0036,<0.0003,0.009,0.191,0.088,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/5/2 下午 12:30:00,1154,5.5,27.5,28.1,7.9,1510,--,6.0,76.5,9.4,62.6,23.5,41000,28.8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/4/1 上午 11:50:00,1154,3.8,27.8,26.4,7.9,1270,--,8.9,110.4,3.9,26.6,11.1,60000,8.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/3/3 下午 12:00:00,1154,4.5,24.0,24.2,7.9,1360,--,9.1,108.2,5.2,33.0,19.2,79000,6.54,--,1.30,6.67,7.42,0.271,<0.001,0.006,0.005,0.0091,<0.0003,0.018,1.05,0.777,<0.001,<0.001,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/2/12 下午 01:38:00,1154,5.0,18.9,20.0,8.0,1200,--,10.4,114.4,6.5,30.1,20.9,8100000,8.91,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義市,牛稠溪橋,丙,2011/1/13 下午 01:30:00,1154,6.0,23.0,21.2,7.9,806,--,9.1,102.1,3.5,27.5,111,1000000,4.37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,月眉潭橋,丁,2011/12/2 下午 01:25:00,1155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,月眉潭橋,丁,2011/11/3 下午 02:11:00,1155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,月眉潭橋,丁,2011/10/6 下午 03:53:00,1155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,月眉潭橋,丁,2011/9/5 下午 02:10:00,1155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,月眉潭橋,丁,2011/8/1 下午 02:00:00,1155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,月眉潭橋,丁,2011/7/1 下午 01:42:00,1155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,月眉潭橋,丁,2011/6/1 下午 01:40:00,1155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,月眉潭橋,丁,2011/5/2 下午 01:07:00,1155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,月眉潭橋,丁,2011/4/1 下午 12:40:00,1155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,月眉潭橋,丁,2011/3/3 下午 12:49:00,1155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
朴子溪流域,朴子溪,嘉義縣,月眉潭橋,丁,2011/2/12 下午 01:45:00,1155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
