採樣分區,河川,縣市,測站名稱,水體分類等級,採樣日期,測站編號,河川污染指數,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,生化需氧量,化學需氧量,懸浮固體,大腸桿菌群,氨氮,氯鹽,總磷,總有機碳,硝酸鹽氮,亞硝酸鹽氮,鎘,鉛,六價鉻,砷,汞,銅,鋅,錳,銀,硒,濁度,鉻,總氮,總凱氏氮,備註
,,,,,,,,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,mg/L,mg/L,mg/L,CFU/100mL,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L
將軍溪流域,將軍溪,臺南市,新城橋,－,2009/5/7 下午 03:40:00,1171,8.3,29.9,29.8,7.8,1100,1.3,1.6,21.0,17.1,66.4,28.7,260000,15.8,135,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2009/4/9 下午 04:15:00,1171,8.3,27.6,23.7,7.7,1930,0,0.3,3.3,45.3,150,32.3,480000,34.0,247,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2009/3/11 下午 04:25:00,1171,8.3,27.8,22.6,7.7,1230,1.0,1.0,12.0,24.3,71.4,29.0,1600000,16.4,148,3.33,16.8,0.05,0.346,<0.001,<0.003,<0.002,0.0143,<0.0003,0.007,0.043,0.203,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2009/2/10 下午 04:25:00,1171,8.3,27.0,24.4,7.2,1120,0,0.6,7.6,45.8,70.0,26.3,130000,13.0,167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,新城橋,－,2009/1/6 上午 10:55:00,1171,8.3,25.6,20.4,7.8,3430,0,0.3,2.9,34.0,153,33.7,630000,51.9,581,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/12/3 下午 04:20:00,1172,5.5,22.2,19.4,7.9,11300,5.5,5.5,62.0,7.6,39.7,27.5,26000,17.0,3310,3.56,13.9,0.14,0.110,<0.001,<0.003,<0.002,0.0162,<0.0003,0.003,0.019,0.187,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/11/3 下午 04:00:00,1172,5.5,25.8,22.6,8.0,1550,6.4,6.3,72.7,7.5,46.7,25.5,32000,14.0,254,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/10/5 下午 04:45:00,1172,6.3,27.2,27.4,7.7,1520,3.1,3.1,39.1,7.2,42.0,48.1,5900,7.70,282,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/9/2 下午 03:20:00,1172,6.3,33.1,30.7,7.8,799,2.5,2.4,32.6,14.0,49.9,30.3,320000,6.68,91.0,2.20,8.86,0.02,0.013,<0.001,<0.003,<0.002,0.0142,<0.0003,0.006,0.018,0.229,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/8/3 下午 03:20:00,1172,7.3,30.8,31.5,7.8,1000,1.4,1.4,18.8,11.1,62.9,23.1,190000,10.5,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/7/4 下午 03:05:00,1172,6.3,32.2,30.3,8.0,1340,3.8,3.9,51.8,15.0,60.4,29.3,120000,13.0,181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/6/6 下午 04:09:00,1172,8.3,29.6,30.2,7.6,860,0,0.3,4.5,22.7,104,30.8,2100000,14.0,97.3,4.70,14.4,<0.01,0.011,<0.001,<0.003,<0.002,0.0128,<0.0003,0.014,0.077,0.281,<0.001,0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/5/7 下午 03:30:00,1172,6.0,31.9,28.7,8.1,1140,9.4,9.5,122.8,16.9,71.9,36.7,27000,13.4,82.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/4/22 下午 02:20:00,1172,8.3,26.1,26.5,7.8,880,0.7,1.4,17.5,17.6,63.1,28.2,1200000,14.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/3/11 下午 04:20:00,1172,6.5,25.5,21.9,7.8,1390,4.7,4.6,53.2,17.2,55.0,23.8,160000,11.0,239,2.39,13.5,0.12,0.485,<0.001,<0.003,<0.002,0.0118,<0.0003,0.002,0.014,0.166,<0.001,0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/2/10 下午 04:20:00,1172,7.3,26.5,22.7,7.6,1890,2.1,2.2,25.9,21.7,64.8,23.0,1300000,14.7,350,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,華宗橋,－,2009/1/6 上午 10:45:00,1172,8.3,24.1,19.3,7.9,9930,0,0.6,6.3,22.9,87.1,23.8,200000,36.1,2680,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/12/3 下午 03:35:00,1173,3.8,20.4,19.8,8.0,34300,7.0,7.1,86.7,2.6,22.2,37.6,3000,7.36,11800,1.34,4.84,0.23,0.281,<0.001,<0.003,<0.002,0.0090,<0.0003,0.004,0.015,0.067,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/11/3 下午 03:25:00,1173,4.8,25.7,22.2,8.0,18400,6.4,6.6,80.7,3.5,33.6,44.8,3800,9.74,6150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/10/5 下午 04:00:00,1173,5.0,30.1,27.5,7.6,16700,2.9,2.9,39.5,2.2,20.5,25.7,1900,4.49,5540,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/9/2 下午 02:35:00,1173,5.5,36.3,33.4,7.8,9490,6.3,6.5,93.9,8.5,36.4,31.0,4500,6.45,3040,1.72,10.5,0.04,0.050,0.003,<0.003,0.004,0.0129,<0.0003,0.004,0.023,0.238,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/8/3 下午 02:40:00,1173,5.5,30.2,32.0,7.7,9840,2.2,2.3,33.0,3.1,34.0,23.0,250,7.18,2950,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/7/4 下午 02:20:00,1173,5.5,32.8,31.3,7.8,8760,3.5,3.8,52.5,4.2,35.5,24.7,3800,8.74,2670,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/6/6 下午 03:15:00,1173,6.3,30.5,29.7,7.8,9760,2.5,2.6,34.8,12.9,65.8,29.4,310000,15.0,2800,3.83,10.7,0.07,0.039,<0.001,<0.003,<0.002,0.0135,<0.0003,0.002,0.035,0.215,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/5/7 下午 02:50:00,1173,6.3,32.0,29.2,7.9,14300,3.6,3.8,52.2,8.2,41.9,28.8,40,14.2,4760,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/4/9 下午 03:25:00,1173,5.0,27.4,22.4,7.8,26000,4.7,4.9,62.4,3.0,25.6,53.7,3500,8.04,9080,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/3/11 下午 03:35:00,1173,5.5,28.1,22.4,7.6,14900,3.4,3.7,45.0,3.8,27.5,30.2,28000,6.11,5190,1.23,9.60,0.78,0.458,<0.001,<0.003,<0.002,0.0082,<0.0003,0.002,0.014,0.115,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/2/10 下午 03:35:00,1173,6.3,28.0,23.6,7.4,16200,4.7,4.7,58.0,6.0,28.6,50.0,18000,9.84,5040,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,將軍溪橋,－,2009/1/6 上午 10:05:00,1173,5.5,23.1,19.8,7.2,27900,5.2,5.6,67.9,6.0,41.4,29,940,17.7,9280,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/12/3 下午 03:30:00,1174,2.8,22.4,19.0,8.4,48600,9.5,9.5,122.4,4.9,21.8,65.0,130,0.45,17000,0.294,2.94,0.31,0.157,<0.001,<0.003,<0.002,0.0038,<0.0003,0.006,0.016,0.045,0.003,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/11/3 下午 03:17:00,1174,4.0,25.3,21.8,8.5,44700,9.9,9.9,133.3,9.7,27.3,94.6,210,0.81,17000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/10/5 下午 03:55:00,1174,3.3,27.8,26.9,8.3,43600,8.5,8.5,124.8,4.4,16.9,64.4,480,0.65,15800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/9/2 下午 02:30:00,1174,3.5,32.4,32.0,8.7,43700,9.2,9.0,143.5,12.0,35.6,60.6,<10,0.10,15000,0.441,7.25,0.02,0.002,0.003,0.006,<0.002,0.0067,0.0004,0.001,0.013,0.124,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/8/3 下午 02:35:00,1174,3.5,30.4,31.5,8.6,44500,9.2,9.2,145.9,8.6,32.1,62.3,<10,0.10,16500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/7/4 下午 02:15:00,1174,4.0,31.1,31.5,8.2,45200,8.3,8.4,133.5,5.8,29.6,71.5,240,0.75,16400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/6/6 下午 03:25:00,1174,3.5,31.0,31.3,8.6,48500,12.6,13.0,210,10.9,38.9,57.1,150,0.14,16800,0.942,6.49,0.05,0.048,<0.001,<0.003,<0.002,0.0051,<0.0003,0.001,0.015,0.119,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/5/7 下午 02:40:00,1174,4.0,31.9,29.8,8.7,39100,9.7,9.8,148.5,6.1,25.8,65.8,<10,0.59,15400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/4/9 下午 03:20:00,1174,1.5,26.6,22.5,8.8,47100,9.3,9.2,129.6,<1.0,16.4,48.2,40,0.21,17400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/3/11 下午 03:30:00,1174,2.0,26.2,22.7,8.6,42300,10.0,10,135.9,3.1,16.4,37.2,750,0.31,13800,0.380,3.60,0.42,0.248,<0.001,<0.003,<0.002,0.0051,<0.0003,<0.001,0.006,0.038,<0.001,<0.001,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/2/10 下午 03:30:00,1174,2.5,26.8,22.4,8.1,47300,6.1,6.0,82.9,2.9,15.4,27.3,2000,0.92,15800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
將軍溪流域,將軍溪,臺南市,引水口,－,2009/1/6 上午 09:55:00,1174,3.5,22.8,18.2,8.8,51300,9.1,9.0,117.9,13.7,34.2,58.6,15,0.36,17300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/12/2 上午 10:08:00,1165,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/11/2 上午 10:20:00,1165,1.5,26.7,24.2,7.6,547,8.2,8.3,98.9,<1.0,5.6,21.7,4400,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/10/6 上午 11:10:00,1165,1.0,28.0,27.8,7.4,526,9.3,9.4,120.2,1.5,13.9,14.4,620,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/9/3 上午 10:30:00,1165,1.0,31.3,31.4,7.6,471,8.3,8.3,113.7,<1.0,<4.0,2.7,120,0.02,--,0.018,1.70,0.82,0.005,<0.001,<0.003,<0.002,0.0010,<0.0003,<0.001,0.021,0.015,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/8/4 上午 10:20:00,1165,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/7/6 上午 10:30:00,1165,1.0,34.9,33.1,8.3,529,8.2,8.5,118.8,<1.0,13.7,11.9,240,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/6/8 上午 11:40:00,1165,1.5,31.5,29.2,7.5,552,5.0,5.2,68.7,<1.0,<4.0,4.0,600,<0.01,--,0.022,1.12,0.44,0.002,<0.001,<0.003,<0.002,0.0008,<0.0003,0.001,0.002,0.013,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/5/8 上午 10:18:00,1165,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/4/8 上午 10:40:00,1165,1.5,26.2,24.0,7.6,628,6.1,6.2,73.7,<1.0,<4.0,3.2,<10,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/3/10 上午 10:17:00,1165,2.3,19.7,22.1,7.4,657,2.9,3.3,38.0,<1.0,4.2,4.1,390,<0.01,--,0.059,1.11,0.29,0.003,<0.001,<0.003,<0.002,0.0007,<0.0003,<0.001,0.006,0.012,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/2/9 上午 10:20:00,1165,2.3,28.9,22.1,7.6,642,3.0,3.1,36.7,<1.0,<4.0,1.6,250,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,甘宅二號橋(原為木屐寮),乙,2009/1/9 上午 09:10:00,1165,2.3,13.6,18.9,7.6,595,3.9,4.0,42.9,<1.0,<4.0,3.5,350,<0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/12/2 上午 11:20:00,1166,8.3,28.6,22.1,7.8,1140,1.5,1.5,17.3,82.9,146,41.6,430000,35.9,--,3.97,25.3,0.08,0.024,<0.001,<0.003,<0.002,0.0185,<0.0003,0.008,0.016,0.909,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/11/2 上午 11:20:00,1166,1.0,27.1,25.1,7.8,912,9.5,9.6,115.9,<1.0,6.6,13.1,450,0.13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/10/6 下午 12:00:00,1166,3.3,28.5,28.6,7.4,632,6.7,6.7,86.9,<1.0,8.3,109,87000,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/9/3 上午 11:30:00,1166,2.3,32.0,32.8,7.4,591,7.0,7.0,96.9,<1.0,6.6,81.6,4100,0.10,--,0.345,1.58,2.26,0.032,<0.001,<0.003,<0.002,0.0030,<0.0003,<0.001,0.021,0.155,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/8/4 上午 11:30:00,1166,1.0,32.1,31.9,7.8,1080,8.9,9.1,125.1,1.4,12.8,17.1,2400,0.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/7/6 上午 11:40:00,1166,6.3,34.7,31.6,7.6,667,2.1,2.2,29.8,3.5,23.0,53.9,420000,5.50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/6/8 下午 12:40:00,1166,4.5,33.6,33.0,7.5,673,6.6,6.7,94.2,1.9,17.6,127,9800,2.17,--,0.682,3.65,1.77,0.050,<0.001,<0.003,<0.002,0.0078,<0.0003,0.003,0.010,0.357,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/5/8 上午 11:40:00,1166,5.0,29.7,28.1,7.9,872,2.1,2.2,28.8,4.5,28.0,18.0,52000,13.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/4/8 上午 11:24:00,1166,3.3,27.6,27.0,8.0,1020,6.9,6.9,87.1,2.3,15.9,12.5,15000,6.48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/3/10 上午 10:20:00,1166,8.3,22.3,20.1,7.6,771,0.2,0.5,5.5,17.0,46.7,26.2,420000,14.5,--,2.23,13.6,0.02,0.021,<0.001,<0.003,<0.002,0.0148,<0.0003,0.005,0.011,0.844,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/2/9 上午 11:20:00,1166,4.3,29.0,27.0,8.0,884,8.5,8.6,107.4,3.8,37.5,35.2,37000,13.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,青葉橋,乙,2009/1/9 上午 10:00:00,1166,7.3,14.4,16.3,7.8,888,3.3,3.6,36.3,3.2,27.2,127,310000,10.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/12/2 下午 12:20:00,1641,2.0,26.4,22.7,7.6,445,6.1,6.3,72.2,<1.0,7.7,33.5,19000,0.47,--,0.142,1.49,0.63,0.112,<0.001,<0.003,<0.002,0.0079,<0.0003,0.001,0.010,0.216,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/11/2 下午 12:20:00,1641,3.3,24.5,25.0,7.7,531,5.8,6.1,73.1,1.3,9.2,32.6,4800,1.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/10/6 下午 01:50:00,1641,3.3,30.4,27.9,7.6,629,4.6,4.8,61.0,1.2,11.0,55.8,22000,0.71,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/9/3 下午 12:30:00,1641,3.5,32.1,31.6,7.6,554,3.9,3.8,52.2,<1.0,12.0,89.3,1900,0.45,--,0.248,2.88,1.53,0.239,<0.001,<0.003,<0.002,0.0065,<0.0003,<0.001,0.016,0.276,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/8/4 下午 12:30:00,1641,4.0,32.1,30.3,7.6,525,4.0,4.4,59.3,1.9,16.9,41.6,3700,2.47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/7/6 下午 12:40:00,1641,5.0,32.4,30.4,7.8,719,3.8,4.1,55.2,1.6,17.0,40.8,3100,3.10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/6/8 下午 01:40:00,1641,4.0,30.4,30.8,7.8,649,3.9,3.7,49.6,2.0,16.1,48.1,7100,2.37,--,0.441,4.83,1.45,0.349,<0.001,<0.003,<0.002,0.0129,<0.0003,0.004,0.013,0.448,<0.001,0.001,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/5/8 下午 12:40:00,1641,3.3,27.8,27.1,7.7,472,5.1,5.2,64.8,<1.0,11.3,34.3,3400,1.66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/4/8 下午 12:20:00,1641,3.3,28.2,24.3,7.8,532,5.7,5.9,70.4,1.6,10.8,28.6,2300,2.75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/3/10 下午 12:20:00,1641,5.8,25.8,21.4,7.6,729,4.0,4.2,47.4,1.9,21.2,60.2,21000,4.56,--,0.657,5.98,1.43,0.306,<0.001,<0.003,<0.002,0.0133,<0.0003,0.004,0.016,0.446,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/2/9 下午 01:40:00,1641,4.3,29.9,24.1,7.8,522,6.0,6.1,71.8,2.0,19.2,42.7,550,3.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,南76號公路橋,丙,2009/1/9 上午 11:00:00,1641,4.3,16.2,18.6,7.8,895,5.1,5.3,56.8,1.7,15.3,23.1,850,7.78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/12/2 下午 12:30:00,1167,4.8,29.2,23.6,7.9,621,3.0,3.1,36.1,5.2,23.8,16.4,17000,2.10,--,0.291,3.69,0.48,0.145,<0.001,<0.003,<0.002,0.0099,<0.0003,0.003,0.009,0.355,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/11/2 下午 12:30:00,1167,3.3,27.0,25.6,7.8,493,5.1,5.1,62.3,1.8,13.1,48.1,6600,1.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/10/6 下午 02:00:00,1167,3.3,27.3,27.7,7.4,542,4.8,4.8,61.2,3.8,19.3,63.1,38000,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/9/3 下午 12:45:00,1167,2.8,33.3,31.6,7.4,504,5.1,5.1,69.1,1.0,10.5,82.5,12000,0.29,--,0.322,2.52,2.05,0.151,<0.001,<0.003,<0.002,0.0055,<0.0003,0.006,0.027,0.193,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/8/4 下午 12:40:00,1167,5.3,30.2,29.8,7.6,527,2.7,2.6,35.0,3.9,29.2,64.0,29000,1.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/7/6 下午 12:50:00,1167,5.3,35.3,32.6,7.9,633,2.9,3.1,43.4,6.6,26.3,29.4,160000,1.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/6/8 下午 01:40:00,1167,7.0,33.9,31.2,7.6,593,1.1,1.2,16.0,7.5,32.0,55.2,77000,1.53,--,0.416,7.19,1.01,0.658,<0.001,<0.003,<0.002,0.0114,<0.0003,0.004,0.016,0.401,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/5/8 下午 12:50:00,1167,6.3,30.2,28.2,8.5,475,0.4,0.7,9.1,13.0,97.2,30.4,730000,1.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/4/8 下午 12:30:00,1167,7.3,27.9,25.0,7.9,752,1.5,1.6,19.3,8.7,30.7,21.1,95000,8.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/3/10 下午 12:30:00,1167,4.0,25.3,21.3,7.8,668,6.9,7.2,81.5,9.3,28.8,40.6,7000,2.33,--,0.264,5.85,1.20,0.194,<0.001,<0.003,<0.002,0.0061,<0.0003,0.004,0.024,0.435,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/2/9 下午 12:35:00,1167,4.5,31.2,25.0,7.9,477,5.7,5.8,69.4,6.9,28.8,28.0,40000,2.69,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,台1線急水溪橋,丁,2009/1/9 上午 11:10:00,1167,7.3,15.6,18.2,7.9,998,0,0.7,7.7,11.7,52.2,25.5,75000,5.20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,台19甲急水溪橋,丁,2009/12/2 下午 01:40:00,1302,7.3,28.8,24.3,7.5,1410,0.9,1.0,11.3,13.0,66.9,24.7,79000,6.26,--,1.21,16.2,0.61,0.455,<0.001,<0.003,<0.002,0.0172,<0.0003,0.002,0.012,0.440,<0.001,<0.001,--,--,--,--
急水溪流域,急水溪,臺南市,台19甲急水溪橋,丁,2009/11/2 下午 01:42:00,1302,9.0,27.4,25.2,7.5,666,0.8,0.9,11.0,18.8,75.6,59.3,410000,3.50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,台19甲急水溪橋,丁,2009/10/6 下午 03:20:00,1302,6.0,26.7,28.2,7.2,622,3.7,3.7,47.6,11.9,50.8,59.1,220000,1.49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
急水溪流域,急水溪,臺南市,台19甲急水溪橋,丁,2009/9/3 下午 01:50:00,1302,4.8,32.6,32.3,7.2,534,2.9,2.9,40.1,<1.0,32.7,50.2,190000,2.17,--,0.601,7.23,1.47,0.239,<0.001,<0.003,<0.002,0.0063,<0.0003,0.004,0.020,0.137,<0.001,<0.001,--,--,--,--
